File accession,File format,Output type,Experiment accession,Assay,Biosample term id,Biosample term name,Biosample type,Biosample organism,Biosample treatments,Biosample treatments amount,Biosample treatments duration,Biosample genetic modifications methods,Biosample genetic modifications categories,Biosample genetic modifications targets,Biosample genetic modifications gene targets,Biosample genetic modifications site coordinates,Biosample genetic modifications zygosity,Experiment target,Library made from,Library depleted in,Library extraction method,Library lysis method,Library crosslinking method,Library strand specific,Experiment date released,Project,RBNS protein concentration,Library fragmentation method,Library size range,Biological replicate(s),Technical replicate,Read length,Mapped read length,Run type,Paired end,Paired with,Derived from,Size,Lab,md5sum,dbxrefs,File download URL,Assembly,Genome annotation,Platform,Controlled by,File Status,s3_uri,Audit WARNING,Audit INTERNAL_ACTION,Audit NOT_COMPLIANT,Audit ERROR
ENCFF568CIR,bam,alignments,ENCSR381PXW,DNase-seq,CL:0000236,B cell,primary cell,Homo sapiens,,,,,,,,,,,DNA,,see document,,,False,2013-07-31,Roadmap,,,,1,,,,,,,"ENCFF400FSH, ENCFF639UYC",21810339882,ENCODE Processing Pipeline,f8f739b0afbc3cfbec31020478ec0f44,,https://www.encodeproject.org/files/ENCFF568CIR/@@download/ENCFF568CIR.bam,GRCh38,,,,released,s3://encode-public/2017/10/04/09d788fd-de52-4fff-831b-797710cb2dfb/ENCFF568CIR.bam,,,,
ENCFF098TNV,bam,alignments,ENCSR299INS,DNase-seq,UBERON:0002167,right lung,tissue,Homo sapiens,,,,,,,,,,,DNA,,see document,,,False,2013-07-31,Roadmap,,,,1,,,,,,,ENCFF839ZYT,2057168557,ENCODE Processing Pipeline,4dd87e80d70bb237ee15c3d70f2a61e7,,https://www.encodeproject.org/files/ENCFF098TNV/@@download/ENCFF098TNV.bam,GRCh38,,,,released,s3://encode-public/2017/09/18/42f91f92-d1c4-455b-8963-5aad65e6984b/ENCFF098TNV.bam,,,,
ENCFF641XHB,bam,alignments,ENCSR928SYE,DNase-seq,UBERON:0018117,left renal cortex interstitium,tissue,Homo sapiens,,,,,,,,,,,DNA,,see document,,,False,2013-07-31,Roadmap,,,,1,,,,,,,ENCFF296PGK,1562452268,ENCODE Processing Pipeline,7a7e84c42f9787f11f1c119a628c352d,,https://www.encodeproject.org/files/ENCFF641XHB/@@download/ENCFF641XHB.bam,GRCh38,,,,released,s3://encode-public/2017/09/18/20cf2335-b8c5-4466-a4f9-bc5964ff47df/ENCFF641XHB.bam,,,,
ENCFF465SCA,bam,alignments,ENCSR016THC,DNase-seq,UBERON:0018115,left renal pelvis,tissue,Homo sapiens,,,,,,,,,,,DNA,,see document,,,False,2013-07-31,Roadmap,,,,1,,,,,,,ENCFF463BCH,1307953413,ENCODE Processing Pipeline,68cac544e19dd79281142d17f34dc7b4,,https://www.encodeproject.org/files/ENCFF465SCA/@@download/ENCFF465SCA.bam,GRCh38,,,,released,s3://encode-public/2017/09/18/b099cc08-73f6-4104-9e37-f6565319b363/ENCFF465SCA.bam,,,,
ENCFF747XFS,bam,alignments,ENCSR746RDJ,DNase-seq,UBERON:0002080,heart right ventricle,tissue,Homo sapiens,,,,,,,,,,,DNA,,,,,False,2017-10-02,ENCODE,,,,1,,,,,,,ENCFF708ZDM,8762048321,ENCODE Processing Pipeline,8a1bfb5073490141f086155c364a5c48,,https://www.encodeproject.org/files/ENCFF747XFS/@@download/ENCFF747XFS.bam,GRCh38,,,,released,s3://encode-public/2017/09/11/6e103132-403c-43cc-8eca-a70a3bcaf961/ENCFF747XFS.bam,,,,
ENCFF752CGA,bam,alignments,ENCSR746RDJ,DNase-seq,UBERON:0002080,heart right ventricle,tissue,Homo sapiens,,,,,,,,,,,DNA,,,,,False,2017-10-02,ENCODE,,,,2,,,,,,,ENCFF714ORI,5541635851,ENCODE Processing Pipeline,59a185ed28ee03764b4703d70fc2c354,,https://www.encodeproject.org/files/ENCFF752CGA/@@download/ENCFF752CGA.bam,GRCh38,,,,released,s3://encode-public/2017/09/11/b7006ea0-adc6-41a4-9eab-ae1d724b6149/ENCFF752CGA.bam,,,,
ENCFF353BGJ,bam,alignments,ENCSR606UAR,DNase-seq,UBERON:0001224,renal pelvis,tissue,Homo sapiens,,,,,,,,,,,DNA,,see document,,,False,2013-07-31,Roadmap,,,,1,,,,,,,ENCFF678QNM,1984164295,ENCODE Processing Pipeline,97c28702128befd086a292395f6af974,,https://www.encodeproject.org/files/ENCFF353BGJ/@@download/ENCFF353BGJ.bam,GRCh38,,,,released,s3://encode-public/2017/09/18/ad3e6616-8897-4be0-9466-5aa5b8d22a6b/ENCFF353BGJ.bam,,,,
ENCFF099CBN,bam,alignments,ENCSR851ZFT,DNase-seq,UBERON:0005270,renal cortex interstitium,tissue,Homo sapiens,,,,,,,,,,,DNA,,see document,,,False,2013-07-31,Roadmap,,,,1,,,,,,,ENCFF143QCF,1597566787,ENCODE Processing Pipeline,2eae447ec9899956c46d5fce645f95e1,,https://www.encodeproject.org/files/ENCFF099CBN/@@download/ENCFF099CBN.bam,GRCh38,,,,released,s3://encode-public/2017/09/18/2f7cc5fd-392d-41e0-9b73-f19ffe2ac89e/ENCFF099CBN.bam,,,,
ENCFF030IXL,bam,alignments,ENCSR163PKT,DNase-seq,UBERON:0000945,stomach,tissue,Homo sapiens,,,,,,,,,,,DNA,,,,,False,2017-10-01,ENCODE,,,,1,,,,,,,ENCFF842BWI,9022260274,ENCODE Processing Pipeline,51d97e599f1ff14ae8549f57c9d3d3b1,,https://www.encodeproject.org/files/ENCFF030IXL/@@download/ENCFF030IXL.bam,GRCh38,,,,released,s3://encode-public/2017/09/11/b3c862de-468c-4b1e-9f8e-09e6e0b98743/ENCFF030IXL.bam,,,,
ENCFF079AFH,bam,alignments,ENCSR000EMO,DNase-seq,NTR:0000476,GM04503,cell line,Homo sapiens,,,,,,,,,,,DNA,,see document,see document,,False,2012-03-06,ENCODE,,,,1,,,,,,,ENCFF138GJY,1752132463,ENCODE Processing Pipeline,8c001ce6176bb885c55cb364e8216829,,https://www.encodeproject.org/files/ENCFF079AFH/@@download/ENCFF079AFH.bam,GRCh38,,,,released,s3://encode-public/2017/08/24/88612025-6f27-4c06-855f-1d3b183fb891/ENCFF079AFH.bam,,,,
ENCFF934KRD,bam,alignments,ENCSR000EMO,DNase-seq,NTR:0000476,GM04503,cell line,Homo sapiens,,,,,,,,,,,DNA,,see document,see document,,False,2012-03-06,ENCODE,,,,2,,,,,,,ENCFF704KXF,1239668167,ENCODE Processing Pipeline,9835fca694cd53a35c4465c80d74ca4b,,https://www.encodeproject.org/files/ENCFF934KRD/@@download/ENCFF934KRD.bam,GRCh38,,,,released,s3://encode-public/2017/08/24/962f0db9-4e57-4b54-be01-c71e50f26b3a/ENCFF934KRD.bam,,,,
ENCFF694HNB,bam,alignments,ENCSR475VQD,DNase-seq,UBERON:0000955,brain,tissue,Homo sapiens,,,,,,,,,,,DNA,,,,,False,2015-08-31,ENCODE,,,,1,,,,,,,ENCFF577PFB,13971668624,ENCODE Processing Pipeline,a7ccd25b98d8fc2da4ea36d00c1ac751,,https://www.encodeproject.org/files/ENCFF694HNB/@@download/ENCFF694HNB.bam,GRCh38,,,,released,s3://encode-public/2017/08/24/7dbc3676-6682-4844-9215-c0bb10e3a3b5/ENCFF694HNB.bam,,,,
ENCFF326MTD,bam,alignments,ENCSR475VQD,DNase-seq,UBERON:0000955,brain,tissue,Homo sapiens,,,,,,,,,,,DNA,,,,,False,2015-08-31,ENCODE,,,,2,,,,,,,"ENCFF732KJR, ENCFF901WIF",2192996162,ENCODE Processing Pipeline,8da439d62d5e7712fbf924d95cc6cd3f,,https://www.encodeproject.org/files/ENCFF326MTD/@@download/ENCFF326MTD.bam,GRCh38,,,,released,s3://encode-public/2017/08/24/f9c5e210-00cf-4242-bacf-655776f12138/ENCFF326MTD.bam,,,,
ENCFF107ZZV,bam,alignments,ENCSR543YPH,DNase-seq,UBERON:0004538,left kidney,tissue,Homo sapiens,,,,,,,,,,,DNA,,see document,,,False,2013-07-31,Roadmap,,,,1,,,,,,,ENCFF811DCE,1050836277,ENCODE Processing Pipeline,52534b73ace3f1d7eb104ee9e4c0bb81,,https://www.encodeproject.org/files/ENCFF107ZZV/@@download/ENCFF107ZZV.bam,GRCh38,,,,released,s3://encode-public/2017/09/18/ed8d4582-7706-429b-8b29-be0a6bd2b46f/ENCFF107ZZV.bam,,,,
ENCFF959EEX,bam,alignments,ENCSR000EPW,DNase-seq,CL:0002306,epithelial cell of proximal tubule,primary cell,Homo sapiens,,,,,,,,,,,DNA,,see document,see document,,False,2011-05-04,ENCODE,,,,1,,,,,,,ENCFF927GSR,1436276300,ENCODE Processing Pipeline,4c794e20cf33f7029c99112f3a8eb74e,,https://www.encodeproject.org/files/ENCFF959EEX/@@download/ENCFF959EEX.bam,GRCh38,,,,released,s3://encode-public/2017/08/24/e7d71342-35b6-4621-99d7-8523a4082a77/ENCFF959EEX.bam,,,,
ENCFF725QCH,bam,alignments,ENCSR000EPW,DNase-seq,CL:0002306,epithelial cell of proximal tubule,primary cell,Homo sapiens,,,,,,,,,,,DNA,,see document,see document,,False,2011-05-04,ENCODE,,,,2,,,,,,,ENCFF381UPU,1586156667,ENCODE Processing Pipeline,46bff0996a31c8a4d274ea6052bd0832,,https://www.encodeproject.org/files/ENCFF725QCH/@@download/ENCFF725QCH.bam,GRCh38,,,,released,s3://encode-public/2017/08/24/ce1ea00b-ad70-4d30-be3b-f32ecefd3394/ENCFF725QCH.bam,,,,
ENCFF557GXL,bam,alignments,ENCSR000ENG,DNase-seq,CL:0002590,smooth muscle cell of the brain vasculature,primary cell,Homo sapiens,,,,,,,,,,,DNA,,see document,see document,,False,2012-03-06,ENCODE,,,,1,,,,,,,ENCFF621YKI,1124567268,ENCODE Processing Pipeline,d77a6dbd41955f3f844169969c3091e9,,https://www.encodeproject.org/files/ENCFF557GXL/@@download/ENCFF557GXL.bam,GRCh38,,,,released,s3://encode-public/2017/08/24/7ae00509-42bb-402b-9966-bbf576ec2d04/ENCFF557GXL.bam,,,,
ENCFF994IJJ,bam,alignments,ENCSR000ENG,DNase-seq,CL:0002590,smooth muscle cell of the brain vasculature,primary cell,Homo sapiens,,,,,,,,,,,DNA,,see document,see document,,False,2012-03-06,ENCODE,,,,2,,,,,,,ENCFF072PYH,1205801166,ENCODE Processing Pipeline,b8fc499f510772160af86712a895bf02,,https://www.encodeproject.org/files/ENCFF994IJJ/@@download/ENCFF994IJJ.bam,GRCh38,,,,released,s3://encode-public/2017/08/24/9205ecdf-2f2c-4058-b146-dec680ab4cb8/ENCFF994IJJ.bam,,,,
ENCFF513LUJ,bam,alignments,ENCSR954AJK,DNase-seq,UBERON:0001211,Peyer's patch,tissue,Homo sapiens,,,,,,,,,,,DNA,,,,,False,2017-10-02,ENCODE,,,,1,,,,,,,ENCFF200EXH,6583586291,ENCODE Processing Pipeline,10e20a0cadf468b1025148feb5096750,,https://www.encodeproject.org/files/ENCFF513LUJ/@@download/ENCFF513LUJ.bam,GRCh38,,,,released,s3://encode-public/2017/09/11/bb198952-b078-4619-8139-9d72db34effb/ENCFF513LUJ.bam,,,,
ENCFF867BHQ,bam,alignments,ENCSR760QZM,DNase-seq,UBERON:0001157,transverse colon,tissue,Homo sapiens,,,,,,,,,,,DNA,,,,,False,2017-10-02,ENCODE,,,,1,,,,,,,ENCFF389XSW,7728774273,ENCODE Processing Pipeline,ad8ab7be8c091679a4e03015bb7d3dcc,,https://www.encodeproject.org/files/ENCFF867BHQ/@@download/ENCFF867BHQ.bam,GRCh38,,,,released,s3://encode-public/2017/09/10/3b8d2d78-ed4e-4eb0-8733-3f208e0715b1/ENCFF867BHQ.bam,,,,
ENCFF095EOR,bam,alignments,ENCSR000EOB,DNase-seq,CL:2000041,dermis microvascular lymphatic vessel endothelial cell,primary cell,Homo sapiens,,,,,,,,,,,DNA,,see document,see document,,False,2010-12-16,ENCODE,,,,1,,,,,,,ENCFF979XOV,10506454980,ENCODE Processing Pipeline,94e0a2c2fe273d69a8b43a3241198a61,,https://www.encodeproject.org/files/ENCFF095EOR/@@download/ENCFF095EOR.bam,GRCh38,,,,released,s3://encode-public/2018/05/04/8286dcb8-e7aa-4b34-9e12-7c589304395e/ENCFF095EOR.bam,,,,
ENCFF465BRT,bam,alignments,ENCSR000EOB,DNase-seq,CL:2000041,dermis microvascular lymphatic vessel endothelial cell,primary cell,Homo sapiens,,,,,,,,,,,DNA,,see document,see document,,False,2010-12-16,ENCODE,,,,2,,,,,,,ENCFF930OUZ,1923324881,ENCODE Processing Pipeline,fc9017099c4ffd3023ba8fb995593bf8,,https://www.encodeproject.org/files/ENCFF465BRT/@@download/ENCFF465BRT.bam,GRCh38,,,,released,s3://encode-public/2018/05/04/8d9915df-64f3-4fbd-9eb3-919a0a9ee4f8/ENCFF465BRT.bam,,,,
ENCFF345GHO,bam,alignments,ENCSR000EMZ,DNase-seq,EFO:0005904,H7,cell line,Homo sapiens,,,,,,,,,,,DNA,,see document,see document,,False,2010-12-14,ENCODE,,,,1,,,,,,,ENCFF114MTS,11565373680,ENCODE Processing Pipeline,0a0b28085e465a0e64e4303aaa9aed78,,https://www.encodeproject.org/files/ENCFF345GHO/@@download/ENCFF345GHO.bam,GRCh38,,,,released,s3://encode-public/2017/08/24/519f0e5e-4128-4276-939f-f1c10b65892d/ENCFF345GHO.bam,,,,
ENCFF686SRR,bam,alignments,ENCSR000EMZ,DNase-seq,EFO:0005904,H7,cell line,Homo sapiens,,,,,,,,,,,DNA,,see document,see document,,False,2010-12-14,ENCODE,,,,2,,,,,,,ENCFF253SEX,1058995407,ENCODE Processing Pipeline,b4b2da6265df68577033edb78e301b5f,,https://www.encodeproject.org/files/ENCFF686SRR/@@download/ENCFF686SRR.bam,GRCh38,,,,released,s3://encode-public/2017/08/24/3f3578c2-c012-418a-91f5-0d3c38f7efff/ENCFF686SRR.bam,,,,
ENCFF503STA,bam,alignments,ENCSR000ELZ,DNase-seq,NTR:0000479,AG09309,cell line,Homo sapiens,,,,,,,,,,,DNA,,see document,see document,,False,2010-12-16,ENCODE,,,,1,,,,,,,ENCFF993PGG,1558623963,ENCODE Processing Pipeline,c0a7d39364fa4450c43f1a07f37a3906,,https://www.encodeproject.org/files/ENCFF503STA/@@download/ENCFF503STA.bam,GRCh38,,,,released,s3://encode-public/2017/08/24/3f4980d3-aa05-496c-8863-10f18b3e372e/ENCFF503STA.bam,,,,
ENCFF949KIR,bam,alignments,ENCSR000ELZ,DNase-seq,NTR:0000479,AG09309,cell line,Homo sapiens,,,,,,,,,,,DNA,,see document,see document,,False,2010-12-16,ENCODE,,,,2,,,,,,,ENCFF879AWQ,1590111420,ENCODE Processing Pipeline,456f54d44303afbfc5dbba3b94bda315,,https://www.encodeproject.org/files/ENCFF949KIR/@@download/ENCFF949KIR.bam,GRCh38,,,,released,s3://encode-public/2017/08/24/98e44c33-f3e2-4c8f-b83f-3783b6ec907a/ENCFF949KIR.bam,,,,
ENCFF173TWL,bam,alignments,ENCSR000EOP,DNase-seq,CL:0002372,myotube,in vitro differentiated cells,Homo sapiens,,,,,,,,,,,DNA,,see document,see document,,False,2011-10-19,ENCODE,,,,1,,,,,,,ENCFF288WJR,1377335371,ENCODE Processing Pipeline,167957ec5376c8eda0ec5329f890eebd,,https://www.encodeproject.org/files/ENCFF173TWL/@@download/ENCFF173TWL.bam,GRCh38,,,,released,s3://encode-public/2017/08/24/45ae4228-3bce-4e81-a7d4-31bf9092beab/ENCFF173TWL.bam,,,,
ENCFF676GGR,bam,alignments,ENCSR000EOP,DNase-seq,CL:0002372,myotube,in vitro differentiated cells,Homo sapiens,,,,,,,,,,,DNA,,see document,see document,,False,2011-10-19,ENCODE,,,,2,,,,,,,ENCFF827CQJ,1242480813,ENCODE Processing Pipeline,dc2e2dbe99906858039964f2910b8b29,,https://www.encodeproject.org/files/ENCFF676GGR/@@download/ENCFF676GGR.bam,GRCh38,,,,released,s3://encode-public/2017/08/24/450465c9-8978-4f2a-a089-50eafe316641/ENCFF676GGR.bam,,,,
ENCFF591XCX,bam,alignments,ENCSR149XIL,DNase-seq,EFO:0001187,HepG2,cell line,Homo sapiens,,,,,,,,,,,DNA,,,,,False,2015-08-18,ENCODE,,,,1,,,,,,,ENCFF547FWL,3537306756,ENCODE Processing Pipeline,9dc0d1ed6078e880fa76ecb27c59af96,,https://www.encodeproject.org/files/ENCFF591XCX/@@download/ENCFF591XCX.bam,GRCh38,,,,released,s3://encode-public/2017/08/24/ac0d9343-0435-490b-aa5d-2f14e8275a9e/ENCFF591XCX.bam,,,,
ENCFF097NAZ,bam,alignments,ENCSR149XIL,DNase-seq,EFO:0001187,HepG2,cell line,Homo sapiens,,,,,,,,,,,DNA,,,,,False,2015-08-18,ENCODE,,,,2,,,,,,,ENCFF788CUA,15133210152,ENCODE Processing Pipeline,8ed47729f4b74ce553253612de69fa9d,,https://www.encodeproject.org/files/ENCFF097NAZ/@@download/ENCFF097NAZ.bam,GRCh38,,,,released,s3://encode-public/2017/08/24/d8fc70e5-2a02-49b3-bdcd-4eccf1fb4406/ENCFF097NAZ.bam,,,,
ENCFF280NPO,bam,alignments,ENCSR434OBM,DNase-seq,CL:2000045,foreskin melanocyte,primary cell,Homo sapiens,,,,,,,,,,,DNA,,see document,,,False,2013-07-31,Roadmap,,,,1,,,,,,,"ENCFF073WAX, ENCFF575RHJ, ENCFF826RYO",10466102013,ENCODE Processing Pipeline,3c4afae16e93cfb78d0bd3a98ee33e31,,https://www.encodeproject.org/files/ENCFF280NPO/@@download/ENCFF280NPO.bam,GRCh38,,,,released,s3://encode-public/2017/10/02/36a9fda4-416c-4dea-9d82-a6a438882408/ENCFF280NPO.bam,,,,
ENCFF936TMW,bam,alignments,ENCSR000EPN,DNase-seq,CL:0002328,bronchial epithelial cell,primary cell,Homo sapiens,retinoic acid,6 μM,48 hour,,,,,,,,DNA,,see document,see document,,False,2012-03-06,ENCODE,,,,1,,,,,,,ENCFF803YLO,1680042533,ENCODE Processing Pipeline,eebbf52e5f436caefa986e5f5496a410,,https://www.encodeproject.org/files/ENCFF936TMW/@@download/ENCFF936TMW.bam,GRCh38,,,,released,s3://encode-public/2017/08/24/81eaab33-8022-4e0e-8d5a-4d230c43bbdd/ENCFF936TMW.bam,,,,
ENCFF503TCI,bam,alignments,ENCSR000EPN,DNase-seq,CL:0002328,bronchial epithelial cell,primary cell,Homo sapiens,retinoic acid,6 μM,48 hour,,,,,,,,DNA,,see document,see document,,False,2012-03-06,ENCODE,,,,2,,,,,,,ENCFF355XWZ,1736950724,ENCODE Processing Pipeline,91482ff766d09b5e300cc3d68f967156,,https://www.encodeproject.org/files/ENCFF503TCI/@@download/ENCFF503TCI.bam,GRCh38,,,,released,s3://encode-public/2017/08/24/21925b7c-6785-484b-b7ad-641896b6b21a/ENCFF503TCI.bam,,,,
ENCFF156BPD,bam,alignments,ENCSR000EMA,DNase-seq,NTR:0000480,AG09319,cell line,Homo sapiens,,,,,,,,,,,DNA,,see document,see document,,False,2010-12-16,ENCODE,,,,1,,,,,,,ENCFF876NZG,1111977198,ENCODE Processing Pipeline,da13a8cd092c29296fe37ecaa8841ace,,https://www.encodeproject.org/files/ENCFF156BPD/@@download/ENCFF156BPD.bam,GRCh38,,,,released,s3://encode-public/2017/08/23/37555791-19f5-4c1a-b4e5-a48ea700552d/ENCFF156BPD.bam,,,,
ENCFF600MAP,bam,alignments,ENCSR000EMA,DNase-seq,NTR:0000480,AG09319,cell line,Homo sapiens,,,,,,,,,,,DNA,,see document,see document,,False,2010-12-16,ENCODE,,,,2,,,,,,,ENCFF823HUD,1176555128,ENCODE Processing Pipeline,9dd2f7c1190a15e7a7ed7644c6fe93b6,,https://www.encodeproject.org/files/ENCFF600MAP/@@download/ENCFF600MAP.bam,GRCh38,,,,released,s3://encode-public/2017/08/23/c8305022-8b57-477c-b955-45780fb92de9/ENCFF600MAP.bam,,,,
ENCFF151NWN,bam,alignments,ENCSR428XAX,DNase-seq,UBERON:0000992,ovary,tissue,Homo sapiens,,,,,,,,,,,DNA,,see document,,,False,2013-07-31,Roadmap,,,,1,,,,,,,ENCFF308KQM,1541912692,ENCODE Processing Pipeline,ad66d8de4ec8c6ad54f50445712582e6,,https://www.encodeproject.org/files/ENCFF151NWN/@@download/ENCFF151NWN.bam,GRCh38,,,,released,s3://encode-public/2017/09/18/dcea255d-1620-4af6-9212-fad2ca7836cf/ENCFF151NWN.bam,,,,
ENCFF677MWA,bam,alignments,ENCSR217RVH,DNase-seq,NTR:0000523,fibroblast of skin of right quadriceps,primary cell,Homo sapiens,,,,,,,,,,,DNA,,see document,,,False,2013-07-31,Roadmap,,,,1,,,,,,,"ENCFF269AHH, ENCFF959YJS, ENCFF972CXB",15309259649,ENCODE Processing Pipeline,eec9deff1de766f8d5e3bf956b7cfa79,,https://www.encodeproject.org/files/ENCFF677MWA/@@download/ENCFF677MWA.bam,GRCh38,,,,released,s3://encode-public/2018/05/22/11b8fc8a-f0de-4a27-bbf6-7c7f54e0eb09/ENCFF677MWA.bam,,,,
ENCFF242UZF,bam,alignments,ENCSR217SET,DNase-seq,EFO:0002083,SW480,cell line,Homo sapiens,,,,,,,,,,,DNA,,,,,False,2016-05-09,ENCODE,,,,1,,,,,,,ENCFF507CVY,4380430826,ENCODE Processing Pipeline,1591e89a414e5d1927b51afe1c2f532d,,https://www.encodeproject.org/files/ENCFF242UZF/@@download/ENCFF242UZF.bam,GRCh38,,,,released,s3://encode-public/2017/08/24/58f83cc2-0b23-43f0-9501-dc164237167f/ENCFF242UZF.bam,,,,
ENCFF080TUY,bam,alignments,ENCSR217SET,DNase-seq,EFO:0002083,SW480,cell line,Homo sapiens,,,,,,,,,,,DNA,,,,,False,2016-05-09,ENCODE,,,,2,,,,,,,ENCFF093UHH,8962909119,ENCODE Processing Pipeline,170a51aca3bf3802d8cbb2e02c3d1f61,,https://www.encodeproject.org/files/ENCFF080TUY/@@download/ENCFF080TUY.bam,GRCh38,,,,released,s3://encode-public/2017/08/24/bb929b12-6fbc-448f-ba16-f10caa5a1cec/ENCFF080TUY.bam,,,,
ENCFF881MGL,bam,alignments,ENCSR000EQD,DNase-seq,CL:0000545,T-helper 1 cell,primary cell,Homo sapiens,,,,,,,,,,,DNA,,see document,see document,,False,2012-07-23,ENCODE,,,,1,,,,,,,"ENCFF050MPD, ENCFF894QNP",12029812325,ENCODE Processing Pipeline,dfe279b2921c10c4d848da7b9eb7fc51,,https://www.encodeproject.org/files/ENCFF881MGL/@@download/ENCFF881MGL.bam,GRCh38,,,,released,s3://encode-public/2017/09/25/1690edca-8184-4733-ac96-d2f2e488e87f/ENCFF881MGL.bam,,,,
ENCFF184MNN,bam,alignments,ENCSR000EOA,DNase-seq,CL:2000041,dermis microvascular lymphatic vessel endothelial cell,primary cell,Homo sapiens,,,,,,,,,,,DNA,,see document,see document,,False,2010-12-16,ENCODE,,,,1,,,,,,,ENCFF472APN,1612621574,ENCODE Processing Pipeline,096e97bce724b389ce33c51a7ff5d7fa,,https://www.encodeproject.org/files/ENCFF184MNN/@@download/ENCFF184MNN.bam,GRCh38,,,,released,s3://encode-public/2017/08/24/2c7d29ee-0cc2-49fd-9b2a-a5531e9a5af6/ENCFF184MNN.bam,,,,
ENCFF822XHW,bam,alignments,ENCSR000EOA,DNase-seq,CL:2000041,dermis microvascular lymphatic vessel endothelial cell,primary cell,Homo sapiens,,,,,,,,,,,DNA,,see document,see document,,False,2010-12-16,ENCODE,,,,2,,,,,,,ENCFF757PJU,1785626862,ENCODE Processing Pipeline,f23f3dbdee9ad35121145a9765a34960,,https://www.encodeproject.org/files/ENCFF822XHW/@@download/ENCFF822XHW.bam,GRCh38,,,,released,s3://encode-public/2017/08/24/81ebb1dd-a07a-4c36-ab5a-bf7acdd479be/ENCFF822XHW.bam,,,,
ENCFF114GWU,bam,alignments,ENCSR000EIX,DNase-seq,NTR:0000485,AG20443,cell line,Homo sapiens,,,,,,,,,,,DNA,,see document,see document,,False,2012-03-28,ENCODE,,,,1,,,,,,,"ENCFF352WJZ, ENCFF380YOG, ENCFF739ENN",12831676595,ENCODE Processing Pipeline,3fdfc649061ade11fb25d2192a2a25ae,,https://www.encodeproject.org/files/ENCFF114GWU/@@download/ENCFF114GWU.bam,GRCh38,,,,released,s3://encode-public/2017/09/25/ae227616-5d53-4f4c-8009-7152ab2e34ec/ENCFF114GWU.bam,,,,
ENCFF510SQT,bam,alignments,ENCSR000EIV,DNase-seq,NTR:0000483,AG08395,cell line,Homo sapiens,,,,,,,,,,,DNA,,see document,see document,,False,2012-03-28,ENCODE,,,,1,,,,,,,"ENCFF323PDY, ENCFF443HIW, ENCFF535BNN",11076293813,ENCODE Processing Pipeline,3f5ffed6cf79644a8e70afb29273cc1e,,https://www.encodeproject.org/files/ENCFF510SQT/@@download/ENCFF510SQT.bam,GRCh38,,,,released,s3://encode-public/2017/09/25/1d144cc4-6540-4897-9ccf-8dbd6e8e3f2a/ENCFF510SQT.bam,,,,
ENCFF140NHL,bam,alignments,ENCSR620WAR,DNase-seq,EFO:0002330,SJSA1,cell line,Homo sapiens,,,,,,,,,,,DNA,,,,,False,2015-08-18,ENCODE,,,,1,,,,,,,"ENCFF051BQG, ENCFF772TME",2001620033,ENCODE Processing Pipeline,bba756f1599b2ab98b1b56dfc2380937,,https://www.encodeproject.org/files/ENCFF140NHL/@@download/ENCFF140NHL.bam,GRCh38,,,,released,s3://encode-public/2017/08/24/0d8da6d3-18b3-4f43-a380-94c6950c25b6/ENCFF140NHL.bam,,,,
ENCFF542YBQ,bam,alignments,ENCSR620WAR,DNase-seq,EFO:0002330,SJSA1,cell line,Homo sapiens,,,,,,,,,,,DNA,,,,,False,2015-08-18,ENCODE,,,,2,,,,,,,"ENCFF099CTH, ENCFF291ERA",13248511338,ENCODE Processing Pipeline,c46732fa4df52e45907103ec2d72b999,,https://www.encodeproject.org/files/ENCFF542YBQ/@@download/ENCFF542YBQ.bam,GRCh38,,,,released,s3://encode-public/2017/08/24/793a89f8-52f7-4dac-86b6-41c7e90604f0/ENCFF542YBQ.bam,,,,
ENCFF741YHT,bam,alignments,ENCSR269SIA,DNase-seq,EFO:0002179,G401,cell line,Homo sapiens,,,,,,,,,,,DNA,,,,,False,2015-08-18,ENCODE,,,,2,,,,,,,ENCFF783LUX,10278494136,ENCODE Processing Pipeline,9b7250736de7658cc446112593f5f745,,https://www.encodeproject.org/files/ENCFF741YHT/@@download/ENCFF741YHT.bam,GRCh38,,,,released,s3://encode-public/2017/08/24/cb2f66d6-19ee-4425-a601-aa800f2a9b91/ENCFF741YHT.bam,,,,
ENCFF075WDX,bam,alignments,ENCSR269SIA,DNase-seq,EFO:0002179,G401,cell line,Homo sapiens,,,,,,,,,,,DNA,,,,,False,2015-08-18,ENCODE,,,,1,,,,,,,"ENCFF048RPO, ENCFF845CIU",16181724062,ENCODE Processing Pipeline,ffb7de52bcd271b1688b681fa3fe02e3,,https://www.encodeproject.org/files/ENCFF075WDX/@@download/ENCFF075WDX.bam,GRCh38,,,,released,s3://encode-public/2017/08/24/b3346ff3-10e9-4dcc-9339-c0eb6f1b43db/ENCFF075WDX.bam,,,,
ENCFF287XYD,bam,alignments,ENCSR429RHR,DNase-seq,EFO:0001232,RKO,cell line,Homo sapiens,,,,,,,,,,,DNA,,,,,False,2016-08-01,ENCODE,,,,1,,,,,,,ENCFF655CXK,8403789800,ENCODE Processing Pipeline,d06fc84ea327913a0535e01af75b8f67,,https://www.encodeproject.org/files/ENCFF287XYD/@@download/ENCFF287XYD.bam,GRCh38,,,,released,s3://encode-public/2017/08/24/06b28a9b-efff-469a-bcc0-fecdbe3818ac/ENCFF287XYD.bam,,,,
