File accession,File format,Output type,Experiment accession,Assay,Biosample term id,Biosample term name,Biosample type,Biosample organism,Biosample treatments,Biosample treatments amount,Biosample treatments duration,Biosample genetic modifications methods,Biosample genetic modifications categories,Biosample genetic modifications targets,Biosample genetic modifications gene targets,Biosample genetic modifications site coordinates,Biosample genetic modifications zygosity,Experiment target,Library made from,Library depleted in,Library extraction method,Library lysis method,Library crosslinking method,Library strand specific,Experiment date released,Project,RBNS protein concentration,Library fragmentation method,Library size range,Biological replicate(s),Technical replicate,Read length,Mapped read length,Run type,Paired end,Paired with,Derived from,Size,Lab,md5sum,dbxrefs,File download URL,Assembly,Genome annotation,Platform,Controlled by,File Status,s3_uri,Audit WARNING,Audit INTERNAL_ACTION,Audit NOT_COMPLIANT,Audit ERROR
ENCFF013MSU,bam,alignments,ENCSR791BNU,ChIP-seq,EFO:0001086,A549,cell line,Homo sapiens,dexamethasone,100 nM,8 hour,,,,,,,H3K9me3-human,DNA,,,,formaldehyde,False,2016-07-21,GGR,,,,1,,,,,,,"ENCFF220FIN, ENCFF612JBG, GRCh38_no_alt_analysis_set_GCA_000001405.15",1236347970,"Tim Reddy, Duke",0d2313f4102f9f9e00943ca97bc0f74e,,https://www.encodeproject.org/files/ENCFF013MSU/@@download/ENCFF013MSU.bam,GRCh38,,,,released,s3://encode-public/2016/05/31/c07ead0c-c6d2-4b77-a002-f5d6d5f9c6df/ENCFF013MSU.bam,,,,
ENCFF224VBK,bam,alignments,ENCSR791BNU,ChIP-seq,EFO:0001086,A549,cell line,Homo sapiens,dexamethasone,100 nM,8 hour,,,,,,,H3K9me3-human,DNA,,,,formaldehyde,False,2016-07-21,GGR,,,,2,,,,,,,"ENCFF220FIN, ENCFF279YEV, GRCh38_no_alt_analysis_set_GCA_000001405.15",1074539770,"Tim Reddy, Duke",5f99b308715947d550072de3141447ca,,https://www.encodeproject.org/files/ENCFF224VBK/@@download/ENCFF224VBK.bam,GRCh38,,,,released,s3://encode-public/2016/05/31/0894e7b4-6eed-4a4c-a5ac-469eec9d6685/ENCFF224VBK.bam,,,,
ENCFF963YSO,bam,alignments,ENCSR791BNU,ChIP-seq,EFO:0001086,A549,cell line,Homo sapiens,dexamethasone,100 nM,8 hour,,,,,,,H3K9me3-human,DNA,,,,formaldehyde,False,2016-07-21,GGR,,,,3,,,,,,,"ENCFF095UGZ, ENCFF220FIN, GRCh38_no_alt_analysis_set_GCA_000001405.15",1390157650,"Tim Reddy, Duke",0d20c44e1536d31e999f71363895a79a,,https://www.encodeproject.org/files/ENCFF963YSO/@@download/ENCFF963YSO.bam,GRCh38,,,,released,s3://encode-public/2016/05/31/30bebd26-528c-4e86-a1d5-70761e2be79a/ENCFF963YSO.bam,,,,
ENCFF851TRU,bam,alignments,ENCSR792VLP,ChIP-seq,UBERON:0001157,transverse colon,tissue,Homo sapiens,,,,,,,,,,H3K27ac-human,DNA,,,,,False,2018-12-14,ENCODE,,,,1,,,76.0,,,,"ENCFF355XNV, ENCFF377RRF, ENCFF643CGH, ENCFF767RRK, ENCFF792AEJ",1725609802,ENCODE Processing Pipeline,26c72d5aba5dece158396dd60acc5ec9,,https://www.encodeproject.org/files/ENCFF851TRU/@@download/ENCFF851TRU.bam,GRCh38,,,,released,s3://encode-public/2018/11/27/af4e11d1-bdd5-4790-96b6-49722bbaa874/ENCFF851TRU.bam,,,,
ENCFF392IGU,bam,alignments,ENCSR792VLP,ChIP-seq,UBERON:0001157,transverse colon,tissue,Homo sapiens,,,,,,,,,,H3K27ac-human,DNA,,,,,False,2018-12-14,ENCODE,,,,2,,,76.0,,,,"ENCFF113KRD, ENCFF206EUG, ENCFF428QLZ, ENCFF643CGH, ENCFF653KLY, ENCFF673MQC, ENCFF688YVM, ENCFF916DUF, ENCFF987WIQ",1671531816,ENCODE Processing Pipeline,ab2dfbab90cf2040064b53e1a454e629,,https://www.encodeproject.org/files/ENCFF392IGU/@@download/ENCFF392IGU.bam,GRCh38,,,,released,s3://encode-public/2019/08/30/37f5a34c-c5e1-4e13-b900-d0ef30af775d/ENCFF392IGU.bam,,,,
ENCFF728TUE,bam,redacted alignments,ENCSR328CWP,ChIP-seq,UBERON:0012489,muscle layer of colon,tissue,Homo sapiens,,,,,,,,,,H3K9me3-human,DNA,,see document,,,False,2013-07-31,Roadmap,,,,1,,,36.0,,,,"ENCFF060IZP, ENCFF643CGH, ENCFF707DDR, ENCFF839SYY, ENCFF889JGF",375507294,ENCODE Processing Pipeline,bed743a1345bab24829e1f0721eda5aa,,https://www.encodeproject.org/files/ENCFF728TUE/@@download/ENCFF728TUE.bam,GRCh38,,,,released,s3://encode-public/2018/01/18/3c36cd87-97b0-4bae-b644-c6750e32b90c/ENCFF728TUE.bam,,,,
ENCFF735KUK,bam,alignments,ENCSR001SHB,ChIP-seq,UBERON:0000945,stomach,tissue,Homo sapiens,,,,,,,,,,H3K27ac-human,DNA,,see document,,,False,2013-07-31,Roadmap,,,,1,,,36.0,,,,"ENCFF271RIT, ENCFF643CGH",676252143,ENCODE Processing Pipeline,c6701c770529cafb8c037da31e09141b,,https://www.encodeproject.org/files/ENCFF735KUK/@@download/ENCFF735KUK.bam,GRCh38,,,,released,s3://encode-public/2017/05/09/2ffddd90-752c-43d2-8ba9-4ca3c6173ba7/ENCFF735KUK.bam,,,,
ENCFF854ATU,bam,alignments,ENCSR925FSB,ChIP-seq,UBERON:0001323,tibial nerve,tissue,Homo sapiens,,,,,,,,,,H3K36me3-human,DNA,,,,,False,2019-02-12,ENCODE,,,,1,,,76.0,,,,"ENCFF088IMG, ENCFF231QFO, ENCFF333SVR, ENCFF609YZT, ENCFF643CGH, ENCFF703MAI, ENCFF704PZX, ENCFF844QIK, ENCFF944QYE",4182854813,ENCODE Processing Pipeline,8409c17616757e746d4e3173f6cc2792,,https://www.encodeproject.org/files/ENCFF854ATU/@@download/ENCFF854ATU.bam,GRCh38,,,,released,s3://encode-public/2019/02/09/8456f707-b7c4-4fe3-9334-9b0813bf7aeb/ENCFF854ATU.bam,,,,
ENCFF897OQJ,bam,alignments,ENCSR000DTN,ChIP-seq,CL:0000706,choroid plexus epithelial cell,primary cell,Homo sapiens,,,,,,,,,,H3K4me3-human,DNA,,see document,see document,,False,2011-02-11,ENCODE,,,,1,,,36.0,,,,"ENCFF001FIG, ENCFF643CGH",594652646,ENCODE Processing Pipeline,d393ce1b832f3bdc6e9b1e5a7d8f5b5e,,https://www.encodeproject.org/files/ENCFF897OQJ/@@download/ENCFF897OQJ.bam,GRCh38,,,,released,s3://encode-public/2016/08/10/f4525280-9f3c-4344-b985-3e912c01037b/ENCFF897OQJ.bam,,,,
ENCFF366DPB,bam,alignments,ENCSR000DTN,ChIP-seq,CL:0000706,choroid plexus epithelial cell,primary cell,Homo sapiens,,,,,,,,,,H3K4me3-human,DNA,,see document,see document,,False,2011-02-11,ENCODE,,,,2,,,36.0,,,,"ENCFF001FIN, ENCFF643CGH",781487955,ENCODE Processing Pipeline,3b3ad63715395d142988a34b9eda1c2d,,https://www.encodeproject.org/files/ENCFF366DPB/@@download/ENCFF366DPB.bam,GRCh38,,,,released,s3://encode-public/2016/08/10/bf5de07c-fcc5-4401-9ed1-e1ffd6a65c0f/ENCFF366DPB.bam,,,,
ENCFF352KNV,bam,redacted alignments,ENCSR016XBE,ChIP-seq,UBERON:0006483,middle frontal area 46,tissue,Homo sapiens,,,,,,,,,,H3K27ac-human,DNA,,see document,,,False,2013-07-31,Roadmap,,,,1,,,36.0,,,,"ENCFF643CGH, ENCFF692FLN, ENCFF830NCL",221901954,ENCODE Processing Pipeline,a2a6b7976f5f4cf60a8ee20700b1b11c,,https://www.encodeproject.org/files/ENCFF352KNV/@@download/ENCFF352KNV.bam,GRCh38,,,,released,s3://encode-public/2018/01/23/0ca4cf81-3ce1-4697-93b6-cbf7fa1de3ce/ENCFF352KNV.bam,,,,
ENCFF162WUO,bam,alignments,ENCSR126BGU,ChIP-seq,NTR:0000856,mesendoderm,in vitro differentiated cells,Homo sapiens,,,,,,,,,,H3K4me2-human,DNA,,see document,,,False,2013-07-31,Roadmap,,,,1,,,36.0,,,,"ENCFF176ICO, ENCFF643CGH",3729897499,ENCODE Processing Pipeline,1b89873904df86ff804f73311a810167,,https://www.encodeproject.org/files/ENCFF162WUO/@@download/ENCFF162WUO.bam,GRCh38,,,,released,s3://encode-public/2016/12/19/ea029e08-8095-404a-8130-aefd5d51103c/ENCFF162WUO.bam,,,,
ENCFF361BUL,bam,alignments,ENCSR126BGU,ChIP-seq,NTR:0000856,mesendoderm,in vitro differentiated cells,Homo sapiens,,,,,,,,,,H3K4me2-human,DNA,,see document,,,False,2013-07-31,Roadmap,,,,2,,,36.0,,,,"ENCFF212IFG, ENCFF643CGH",835187276,ENCODE Processing Pipeline,c8380ffc3ec1844b929bbf0ff208e3aa,,https://www.encodeproject.org/files/ENCFF361BUL/@@download/ENCFF361BUL.bam,GRCh38,,,,released,s3://encode-public/2016/12/19/80368aab-3870-4338-bded-93a7f37c403e/ENCFF361BUL.bam,,,,
ENCFF483TTA,bam,alignments,ENCSR662ASZ,ChIP-seq,UBERON:0001323,tibial nerve,tissue,Homo sapiens,,,,,,,,,,H3K27me3-human,DNA,,,,,False,2019-09-11,ENCODE,,,,1,,,76.0,,,,"ENCFF272FEA, ENCFF463WJK, ENCFF643CGH",2215814553,ENCODE Processing Pipeline,0b3217cbbdb05459254b8c56c0f87c3b,,https://www.encodeproject.org/files/ENCFF483TTA/@@download/ENCFF483TTA.bam,GRCh38,,,,released,s3://encode-public/2018/11/27/4370d218-584a-4a1e-8ba3-119ce31f5744/ENCFF483TTA.bam,,,,
ENCFF344DIN,bam,redacted alignments,ENCSR243UVC,ChIP-seq,UBERON:0014455,subcutaneous abdominal adipose tissue,tissue,Homo sapiens,,,,,,,,,,H3K9ac-human,DNA,,see document,,,False,2013-07-31,Roadmap,,,,1,,,36.0,,,,"ENCFF643CGH, ENCFF692ZMQ",399791411,ENCODE Processing Pipeline,2a420fa909897d3a64720faea61db489,,https://www.encodeproject.org/files/ENCFF344DIN/@@download/ENCFF344DIN.bam,GRCh38,,,,released,s3://encode-public/2018/01/18/5b096e87-b1f1-4a08-acdc-e7353458cd69/ENCFF344DIN.bam,,,,
ENCFF687ROY,bam,alignments,ENCSR225AOO,ChIP-seq,EFO:0001086,A549,cell line,Homo sapiens,dexamethasone,100 nM,5 hour,,,,,,,H3K4me1-human,DNA,,,,formaldehyde,False,2016-07-21,GGR,,,,3,,,,,,,"ENCFF220FIN, ENCFF267MOE, GRCh38_no_alt_analysis_set_GCA_000001405.15",1172850625,"Tim Reddy, Duke",a7622611d34b705b58285301bf9b2e72,,https://www.encodeproject.org/files/ENCFF687ROY/@@download/ENCFF687ROY.bam,GRCh38,,,,released,s3://encode-public/2016/05/31/b6f6f4a3-c679-4c2a-bc47-1a3801559613/ENCFF687ROY.bam,,,,
ENCFF490LYA,bam,alignments,ENCSR225AOO,ChIP-seq,EFO:0001086,A549,cell line,Homo sapiens,dexamethasone,100 nM,5 hour,,,,,,,H3K4me1-human,DNA,,,,formaldehyde,False,2016-07-21,GGR,,,,2,,,,,,,"ENCFF220FIN, ENCFF342DEI, GRCh38_no_alt_analysis_set_GCA_000001405.15",1012659268,"Tim Reddy, Duke",d6e314f0dd2e1f576660cab486a5a000,,https://www.encodeproject.org/files/ENCFF490LYA/@@download/ENCFF490LYA.bam,GRCh38,,,,released,s3://encode-public/2016/05/31/7e5b15f7-f4e4-486c-84a0-9f2bb9da8684/ENCFF490LYA.bam,,,,
ENCFF109JVX,bam,alignments,ENCSR225AOO,ChIP-seq,EFO:0001086,A549,cell line,Homo sapiens,dexamethasone,100 nM,5 hour,,,,,,,H3K4me1-human,DNA,,,,formaldehyde,False,2016-07-21,GGR,,,,1,,,,,,,"ENCFF220FIN, ENCFF964AOV, GRCh38_no_alt_analysis_set_GCA_000001405.15",1553578997,"Tim Reddy, Duke",977afd83c2f6fc554045d41090786912,,https://www.encodeproject.org/files/ENCFF109JVX/@@download/ENCFF109JVX.bam,GRCh38,,,,released,s3://encode-public/2016/05/31/a16a46dc-908a-4a08-b821-66b396419ed2/ENCFF109JVX.bam,,,,
ENCFF887PWO,bam,alignments,ENCSR000DXL,ChIP-seq,EFO:0002860,SK-N-MC,cell line,Homo sapiens,,,,,,,,,,H3K4me3-human,DNA,,see document,see document,,False,2011-11-17,ENCODE,,,,2,,,36.0,,,,"ENCFF001GEQ, ENCFF643CGH",441157761,ENCODE Processing Pipeline,600fe3474ca99fa033a57fdb349ad602,,https://www.encodeproject.org/files/ENCFF887PWO/@@download/ENCFF887PWO.bam,GRCh38,,,,released,s3://encode-public/2016/08/10/6d6d7a87-1040-439d-afbb-3a3f1921ec48/ENCFF887PWO.bam,,,,
ENCFF642MDS,bam,alignments,ENCSR000DXL,ChIP-seq,EFO:0002860,SK-N-MC,cell line,Homo sapiens,,,,,,,,,,H3K4me3-human,DNA,,see document,see document,,False,2011-11-17,ENCODE,,,,1,,,36.0,,,,"ENCFF001GEP, ENCFF643CGH",425280813,ENCODE Processing Pipeline,d6150a50b761fd2908dd49550c88b36e,,https://www.encodeproject.org/files/ENCFF642MDS/@@download/ENCFF642MDS.bam,GRCh38,,,,released,s3://encode-public/2016/08/10/c16e65c0-745d-44d4-a8ff-66263753561a/ENCFF642MDS.bam,,,,
ENCFF486OUV,bam,alignments,ENCSR049FUB,ChIP-seq,UBERON:0006920,esophagus squamous epithelium,tissue,Homo sapiens,,,,,,,,,,H3K27me3-human,DNA,,,,,False,2019-09-11,ENCODE,,,,1,,,76.0,,,,"ENCFF133KMY, ENCFF210CNO, ENCFF643CGH",3780904510,ENCODE Processing Pipeline,59fa319cf4803feb39683e64ef5edb34,,https://www.encodeproject.org/files/ENCFF486OUV/@@download/ENCFF486OUV.bam,GRCh38,,,,released,s3://encode-public/2018/11/27/4e0b9cac-7d52-40c1-83ba-e621bf1ac1c5/ENCFF486OUV.bam,,,,
ENCFF210YPU,bam,alignments,ENCSR049FUB,ChIP-seq,UBERON:0006920,esophagus squamous epithelium,tissue,Homo sapiens,,,,,,,,,,H3K27me3-human,DNA,,,,,False,2019-09-11,ENCODE,,,,2,,,76.0,,,,"ENCFF233MIQ, ENCFF314XLK, ENCFF431QPL, ENCFF497PNB, ENCFF591VYV, ENCFF643CGH, ENCFF669AOJ",2674352129,ENCODE Processing Pipeline,aa79387a6dd55d59a5fed861e58da6ba,,https://www.encodeproject.org/files/ENCFF210YPU/@@download/ENCFF210YPU.bam,GRCh38,,,,released,s3://encode-public/2019/08/28/d33aa764-c38d-45d6-abb1-4c8e373154fa/ENCFF210YPU.bam,,,,
ENCFF252XIN,bam,alignments,ENCSR621FNM,ChIP-seq,CL:1001606,foreskin keratinocyte,primary cell,Homo sapiens,,,,,,,,,,H3K27me3-human,DNA,,,,formaldehyde,False,2017-10-10,GGR,,,,1,,,101.0,,,,"ENCFF257AUH, ENCFF643CGH, ENCFF932SYR",6704322953,ENCODE Processing Pipeline,162b7bc1bc9fcf3ed9ce2a12667dd088,,https://www.encodeproject.org/files/ENCFF252XIN/@@download/ENCFF252XIN.bam,GRCh38,,,,released,s3://encode-public/2017/01/08/fee59639-5b3d-40c5-9cbe-95c3e1d5d830/ENCFF252XIN.bam,,,,
ENCFF079MUK,bam,alignments,ENCSR621FNM,ChIP-seq,CL:1001606,foreskin keratinocyte,primary cell,Homo sapiens,,,,,,,,,,H3K27me3-human,DNA,,,,formaldehyde,False,2017-10-10,GGR,,,,2,,,101.0,,,,"ENCFF323UHF, ENCFF643CGH, ENCFF974FKF",7153246291,ENCODE Processing Pipeline,86f955196c2f734982f4a84305055dde,,https://www.encodeproject.org/files/ENCFF079MUK/@@download/ENCFF079MUK.bam,GRCh38,,,,released,s3://encode-public/2017/01/08/dfcb8ec3-40fc-48d5-b973-1133600e7b0c/ENCFF079MUK.bam,,,,
ENCFF111DQH,bam,redacted alignments,ENCSR438BEX,ChIP-seq,UBERON:0001199,mucosa of stomach,tissue,Homo sapiens,,,,,,,,,,H3K4me3-human,DNA,,see document,,,False,2013-07-31,Roadmap,,,,1,,,36.0,,,,"ENCFF158AJP, ENCFF430IDM, ENCFF605YIL, ENCFF643CGH, ENCFF942BDL",349869508,ENCODE Processing Pipeline,eaa269211c3d35617487858c8cbb3731,,https://www.encodeproject.org/files/ENCFF111DQH/@@download/ENCFF111DQH.bam,GRCh38,,,,released,s3://encode-public/2018/01/18/3f584379-450d-45e5-81ad-c22a875b919f/ENCFF111DQH.bam,,,,
ENCFF276YKB,bam,redacted alignments,ENCSR393HDC,ChIP-seq,NTR:0000427,neurosphere,primary cell,Homo sapiens,,,,,,,,,,H3K9me3-human,DNA,,see document,,,False,2013-07-31,Roadmap,,,,1,,,76.0,,,,"ENCFF643CGH, ENCFF826APD",340321039,ENCODE Processing Pipeline,51db04e51e279fdc626e403bfdbbbef0,,https://www.encodeproject.org/files/ENCFF276YKB/@@download/ENCFF276YKB.bam,GRCh38,,,,released,s3://encode-public/2017/11/09/e77dee93-d20f-4f1c-aad8-f8d43bf9a387/ENCFF276YKB.bam,,,,
ENCFF707JKR,bam,alignments,ENCSR243ZGI,ChIP-seq,CL:1001606,foreskin keratinocyte,primary cell,Homo sapiens,calcium,1.2 mM,5.5 day,,,,,,,H3K4me1-human,DNA,,,,formaldehyde,False,2017-10-10,GGR,,,,1,,,101.0,,,,"ENCFF375OOY, ENCFF472PRQ, ENCFF643CGH",4805391989,ENCODE Processing Pipeline,a94de3886654268988e211744a13d4c6,,https://www.encodeproject.org/files/ENCFF707JKR/@@download/ENCFF707JKR.bam,GRCh38,,,,released,s3://encode-public/2017/01/08/113ec45e-cedf-448d-bc2c-6d4be2163f9f/ENCFF707JKR.bam,,,,
ENCFF593AQC,bam,alignments,ENCSR243ZGI,ChIP-seq,CL:1001606,foreskin keratinocyte,primary cell,Homo sapiens,calcium,1.2 mM,5.5 day,,,,,,,H3K4me1-human,DNA,,,,formaldehyde,False,2017-10-10,GGR,,,,2,,,101.0,,,,"ENCFF210QXK, ENCFF539HBI, ENCFF643CGH",5709505162,ENCODE Processing Pipeline,c0e8e699561137a7cc0dfbedf84d7bd5,,https://www.encodeproject.org/files/ENCFF593AQC/@@download/ENCFF593AQC.bam,GRCh38,,,,released,s3://encode-public/2017/01/11/6bedc1ee-a6cf-455e-8f2f-8dd207781f4a/ENCFF593AQC.bam,,,,
ENCFF135UOQ,bam,alignments,ENCSR000DVG,ChIP-seq,CL:0002518,kidney epithelial cell,primary cell,Homo sapiens,,,,,,,,,,H3K4me3-human,DNA,,see document,see document,,False,2011-02-11,ENCODE,,,,2,,,36.0,,,,"ENCFF001FRG, ENCFF643CGH",481642424,ENCODE Processing Pipeline,8ffa326a00e8bfc76cb0210a45d56e52,,https://www.encodeproject.org/files/ENCFF135UOQ/@@download/ENCFF135UOQ.bam,GRCh38,,,,released,s3://encode-public/2016/08/10/19e77504-94ad-49ec-8fce-b156ac95f0c6/ENCFF135UOQ.bam,,,,
ENCFF232GAH,bam,alignments,ENCSR000DVG,ChIP-seq,CL:0002518,kidney epithelial cell,primary cell,Homo sapiens,,,,,,,,,,H3K4me3-human,DNA,,see document,see document,,False,2011-02-11,ENCODE,,,,1,,,36.0,,,,"ENCFF001FRB, ENCFF643CGH",446720379,ENCODE Processing Pipeline,71eee4518ab4b68fa2f5503310ed2797,,https://www.encodeproject.org/files/ENCFF232GAH/@@download/ENCFF232GAH.bam,GRCh38,,,,released,s3://encode-public/2016/08/10/a6b14cd9-f19d-44b1-b188-d2476f2a2456/ENCFF232GAH.bam,,,,
ENCFF350NHR,bam,alignments,ENCSR483JJT,ChIP-seq,EFO:0001086,A549,cell line,Homo sapiens,dexamethasone,100 nM,3 hour,,,,,,,H3K4me3-human,DNA,,,,formaldehyde,False,2016-07-21,GGR,,,,3,,,,,,,"ENCFF118PCB, ENCFF220FIN, GRCh38_no_alt_analysis_set_GCA_000001405.15",1047230637,"Tim Reddy, Duke",6605a8c25e77f20782536a62c288157d,,https://www.encodeproject.org/files/ENCFF350NHR/@@download/ENCFF350NHR.bam,GRCh38,,,,released,s3://encode-public/2016/05/31/73ddc997-4f08-4ace-8f7a-f252b63490b8/ENCFF350NHR.bam,,,,
ENCFF860KCC,bam,alignments,ENCSR483JJT,ChIP-seq,EFO:0001086,A549,cell line,Homo sapiens,dexamethasone,100 nM,3 hour,,,,,,,H3K4me3-human,DNA,,,,formaldehyde,False,2016-07-21,GGR,,,,1,,,,,,,"ENCFF220FIN, ENCFF356EDV, GRCh38_no_alt_analysis_set_GCA_000001405.15",1354120066,"Tim Reddy, Duke",2e0424429e12d64b20a614419508d372,,https://www.encodeproject.org/files/ENCFF860KCC/@@download/ENCFF860KCC.bam,GRCh38,,,,released,s3://encode-public/2016/05/31/e56ae623-8b07-452a-b3c4-4dcb6809c0e6/ENCFF860KCC.bam,,,,
ENCFF650YKX,bam,redacted alignments,ENCSR969DAF,ChIP-seq,CL:2000001,peripheral blood mononuclear cell,primary cell,Homo sapiens,,,,,,,,,,H3K9ac-human,DNA,,see document,,,False,2013-07-31,Roadmap,,,,1,,,76.0,,,,"ENCFF449RYK, ENCFF643CGH",337245763,ENCODE Processing Pipeline,2993d911781d71a655841d79d383640a,,https://www.encodeproject.org/files/ENCFF650YKX/@@download/ENCFF650YKX.bam,GRCh38,,,,released,s3://encode-public/2017/11/09/f0ffd377-5810-4239-a163-1a22b812eec4/ENCFF650YKX.bam,,,,
ENCFF717BLF,bam,redacted alignments,ENCSR917QEH,ChIP-seq,CL:1001608,foreskin fibroblast,primary cell,Homo sapiens,,,,,,,,,,H3K27ac-human,DNA,,see document,,,False,2013-07-31,Roadmap,,,,1,,,76.0,,,,"ENCFF643CGH, ENCFF669XWQ",377587375,ENCODE Processing Pipeline,28d451b7a38d641cb37954f81aac66da,,https://www.encodeproject.org/files/ENCFF717BLF/@@download/ENCFF717BLF.bam,GRCh38,,,,released,s3://encode-public/2017/11/28/35181235-a537-4850-9ea8-e4ed53b6cb31/ENCFF717BLF.bam,,,,
ENCFF742AHH,bam,redacted alignments,ENCSR917QEH,ChIP-seq,CL:1001608,foreskin fibroblast,primary cell,Homo sapiens,,,,,,,,,,H3K27ac-human,DNA,,see document,,,False,2013-07-31,Roadmap,,,,2,,,75.0,,,,"ENCFF440KQM, ENCFF643CGH, ENCFF988DHL",181137392,ENCODE Processing Pipeline,693907fb2d8b6bb2f8b77ad828be2a6f,,https://www.encodeproject.org/files/ENCFF742AHH/@@download/ENCFF742AHH.bam,GRCh38,,,,released,s3://encode-public/2017/11/28/ee928d36-773a-4e71-abb1-91d4e4ff1e3c/ENCFF742AHH.bam,,,,
ENCFF583NHQ,bam,alignments,ENCSR895YWA,ChIP-seq,CL:0000134,mesenchymal cell,in vitro differentiated cells,Homo sapiens,,,,,,,,,,H2BK12ac-human,DNA,,see document,,,False,2013-07-31,Roadmap,,,,1,,,36.0,,,,"ENCFF126BLZ, ENCFF643CGH",1036311127,ENCODE Processing Pipeline,03813c47ce9e8154195f24d5cc9ad40f,,https://www.encodeproject.org/files/ENCFF583NHQ/@@download/ENCFF583NHQ.bam,GRCh38,,,,released,s3://encode-public/2016/12/19/3dd672bd-00fe-4856-9344-be76014740b2/ENCFF583NHQ.bam,,,,
ENCFF906LXR,bam,alignments,ENCSR229KWP,ChIP-seq,UBERON:0004648,esophagus muscularis mucosa,tissue,Homo sapiens,,,,,,,,,,H3K4me1-human,DNA,,,,,False,2016-11-03,ENCODE,,,,1,,,76.0,,,,"ENCFF042UYA, ENCFF227KNT, ENCFF338JGV, ENCFF642ZLG, ENCFF643CGH, ENCFF679YJL, ENCFF899VKO",4808209519,ENCODE Processing Pipeline,21db813e90d07c9cebf7a501afd02728,,https://www.encodeproject.org/files/ENCFF906LXR/@@download/ENCFF906LXR.bam,GRCh38,,,,released,s3://encode-public/2017/01/27/5c2c803c-aa4b-47d9-9eb2-39c20dd8e690/ENCFF906LXR.bam,,,,
ENCFF881WEL,bam,redacted alignments,ENCSR368YPC,ChIP-seq,CL:2000001,peripheral blood mononuclear cell,primary cell,Homo sapiens,,,,,,,,,,H3K4me3-human,DNA,,see document,,,False,2013-07-31,Roadmap,,,,1,,,75.0,,,,"ENCFF643CGH, ENCFF727MFG",202003436,ENCODE Processing Pipeline,87755c18a77689366df5acbc5260e1d2,,https://www.encodeproject.org/files/ENCFF881WEL/@@download/ENCFF881WEL.bam,GRCh38,,,,released,s3://encode-public/2017/11/09/2d037fe7-0cf3-4080-ac9e-5349485be6f4/ENCFF881WEL.bam,,,,
ENCFF863CPD,bam,alignments,ENCSR543DAS,ChIP-seq,UBERON:0007610,tibial artery,tissue,Homo sapiens,,,,,,,,,,H3K27me3-human,DNA,,,,,False,2016-11-03,ENCODE,,,,1,,,76.0,,,,"ENCFF400OAX, ENCFF428FFJ, ENCFF485ZDT, ENCFF496FZZ, ENCFF643CGH, ENCFF737JFB, ENCFF757GNQ",3890581285,ENCODE Processing Pipeline,1258827391229b2681289a23fa621eb8,,https://www.encodeproject.org/files/ENCFF863CPD/@@download/ENCFF863CPD.bam,GRCh38,,,,released,s3://encode-public/2017/01/27/bc5e5d3c-732a-43e9-afd1-92806c856535/ENCFF863CPD.bam,,,,
ENCFF349LVZ,bam,alignments,ENCSR177CGN,ChIP-seq,UBERON:0004648,esophagus muscularis mucosa,tissue,Homo sapiens,,,,,,,,,,H3K27me3-human,DNA,,,,,False,2016-11-03,ENCODE,,,,1,,,76.0,,,,"ENCFF471OKC, ENCFF643CGH, ENCFF727JOC",3311982397,ENCODE Processing Pipeline,05b6216955393df5af7803a1886320f0,,https://www.encodeproject.org/files/ENCFF349LVZ/@@download/ENCFF349LVZ.bam,GRCh38,,,,released,s3://encode-public/2016/10/31/516165b9-7912-436c-bb2c-6a177d200fba/ENCFF349LVZ.bam,,,,
ENCFF772ADP,bam,redacted alignments,ENCSR953ULK,ChIP-seq,NTR:0003079,fibroblast of breast,primary cell,Homo sapiens,,,,,,,,,,H3K27ac-human,DNA,,see document,,,False,2013-07-31,Roadmap,,,,1,,,75.0,,,,"ENCFF509BZB, ENCFF643CGH, ENCFF673WLF",391972956,ENCODE Processing Pipeline,5c45ac8092a768fd6cc0acaded979457,,https://www.encodeproject.org/files/ENCFF772ADP/@@download/ENCFF772ADP.bam,GRCh38,,,,released,s3://encode-public/2017/11/09/b24109d9-ed9f-458e-bbf8-5b90d261ca14/ENCFF772ADP.bam,,,,
ENCFF891LHC,bam,redacted alignments,ENCSR512BHQ,ChIP-seq,CL:1001608,foreskin fibroblast,primary cell,Homo sapiens,,,,,,,,,,H3K9me3-human,DNA,,see document,,,False,2013-07-31,Roadmap,,,,1,,,76.0,,,,"ENCFF643CGH, ENCFF935QOA",463015512,ENCODE Processing Pipeline,6956a0c6bd3de1f6d4fdcf343fd678b6,,https://www.encodeproject.org/files/ENCFF891LHC/@@download/ENCFF891LHC.bam,GRCh38,,,,released,s3://encode-public/2017/11/09/f9313c63-ed70-4e73-aae8-46a5bf43d19c/ENCFF891LHC.bam,,,,
ENCFF270ZEX,bam,alignments,ENCSR470PLJ,ChIP-seq,EFO:0007089,HUES64,cell line,Homo sapiens,,,,,,,,,,H3K9ac-human,DNA,,see document,,,False,2013-07-31,Roadmap,,,,1,,,36.0,,,,"ENCFF386ZDU, ENCFF643CGH",936449981,ENCODE Processing Pipeline,ca2b36422b70e4680f713552edfbaa3b,,https://www.encodeproject.org/files/ENCFF270ZEX/@@download/ENCFF270ZEX.bam,GRCh38,,,,released,s3://encode-public/2016/12/19/13c5d4a1-3a69-4729-905f-78dd3ddda124/ENCFF270ZEX.bam,,,,
