File accession	File format	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate	Read length	Mapped read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Assembly	Genome annotation	Platform	Controlled by	File Status	s3_uri	Audit WARNING	Audit INTERNAL_ACTION	Audit NOT_COMPLIANT	Audit ERROR
ENCFF476ZUL	bam	unfiltered alignments	ENCSR036NSK	ChIP-seq	NTR:0000856	mesendoderm	in vitro differentiated cells	Homo sapiens										H3K56ac-human	DNA		see document			False	2013-07-31	Roadmap				1			36				ENCFF254EZX, ENCFF807MUK	1880780939	ENCODE Processing Pipeline	05c248718badbb02cfbf94ca017ab5e7		https://www.encodeproject.org/files/ENCFF476ZUL/@@download/ENCFF476ZUL.bam	hg19				released	s3://encode-public/2016/12/19/bd9761ae-954d-4035-b842-bcb312e4386f/ENCFF476ZUL.bam				
ENCFF285LAD	bam	alignments	ENCSR036NSK	ChIP-seq	NTR:0000856	mesendoderm	in vitro differentiated cells	Homo sapiens										H3K56ac-human	DNA		see document			False	2013-07-31	Roadmap				1			36				ENCFF254EZX, ENCFF643CGH	1304551167	ENCODE Processing Pipeline	82f09d257f3ec4205ff1579162bd3afc		https://www.encodeproject.org/files/ENCFF285LAD/@@download/ENCFF285LAD.bam	GRCh38				released	s3://encode-public/2016/12/19/b5e011ca-2a23-4f2d-9f2c-b167882ff3ee/ENCFF285LAD.bam				
ENCFF357LTV	bam	alignments	ENCSR036NSK	ChIP-seq	NTR:0000856	mesendoderm	in vitro differentiated cells	Homo sapiens										H3K56ac-human	DNA		see document			False	2013-07-31	Roadmap				1			36				ENCFF254EZX, ENCFF807MUK	1305381143	ENCODE Processing Pipeline	a2e01e826fb2ba664131cf0bd6bd7a84		https://www.encodeproject.org/files/ENCFF357LTV/@@download/ENCFF357LTV.bam	hg19				released	s3://encode-public/2016/12/19/ed44ac56-80f7-491a-9e90-fa69a50ae356/ENCFF357LTV.bam				
ENCFF637UXO	bam	alignments	ENCSR451MJX	ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100 nM	12 hour							H3K9me3-human	DNA				formaldehyde	False	2016-07-21	GGR				3							ENCFF220FIN, ENCFF705BEQ, GRCh38_no_alt_analysis_set_GCA_000001405.15	1285794359	Tim Reddy, Duke	fc72711b12ba420a090244f2fd56dc8b		https://www.encodeproject.org/files/ENCFF637UXO/@@download/ENCFF637UXO.bam	GRCh38				released	s3://encode-public/2016/05/31/2c89565c-103b-4c22-a376-0f5ab46a9391/ENCFF637UXO.bam				
ENCFF693ABF	bam	alignments	ENCSR451MJX	ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100 nM	12 hour							H3K9me3-human	DNA				formaldehyde	False	2016-07-21	GGR				2							ENCFF220FIN, ENCFF410QJG, GRCh38_no_alt_analysis_set_GCA_000001405.15	760134056	Tim Reddy, Duke	4529b0fae4de1f76cd7b9d5a08d51126		https://www.encodeproject.org/files/ENCFF693ABF/@@download/ENCFF693ABF.bam	GRCh38				released	s3://encode-public/2016/05/31/e79fc392-3bfb-40d9-bafd-f5f549324ae4/ENCFF693ABF.bam				
ENCFF191YKO	bam	alignments	ENCSR451MJX	ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100 nM	12 hour							H3K9me3-human	DNA				formaldehyde	False	2016-07-21	GGR				1							ENCFF220FIN, ENCFF860ZHN, GRCh38_no_alt_analysis_set_GCA_000001405.15	1490912437	Tim Reddy, Duke	c71fc84fe98ca388fe2de6e5bcd0d750		https://www.encodeproject.org/files/ENCFF191YKO/@@download/ENCFF191YKO.bam	GRCh38				released	s3://encode-public/2016/05/31/b62e81a1-cc4c-463a-9212-a3f83ed143e4/ENCFF191YKO.bam				
ENCFF816KJU	bam	unfiltered alignments	ENCSR608VNA	ChIP-seq	CL:0002319	neural cell	in vitro differentiated cells	Homo sapiens										H3K4me3-human	DNA		see document	see document		False	2014-07-11	ENCODE				2			36				ENCFF002AUV, ENCFF807MUK	2061269326	ENCODE Processing Pipeline	e7bb5050a3999292cd24019c21a7a212		https://www.encodeproject.org/files/ENCFF816KJU/@@download/ENCFF816KJU.bam	hg19				released	s3://encode-public/2018/02/21/d8d024a3-62db-4418-b8e4-687062ca2bcd/ENCFF816KJU.bam				
ENCFF976DTD	bam	unfiltered alignments	ENCSR608VNA	ChIP-seq	CL:0002319	neural cell	in vitro differentiated cells	Homo sapiens										H3K4me3-human	DNA		see document	see document		False	2014-07-11	ENCODE				1			36				ENCFF002AYB, ENCFF002BBT, ENCFF807MUK	5206465917	ENCODE Processing Pipeline	6a8331dde26ab089a76a002d61b0a9bb		https://www.encodeproject.org/files/ENCFF976DTD/@@download/ENCFF976DTD.bam	hg19				released	s3://encode-public/2018/02/22/e01ffb01-170a-4182-96c2-997b72f8abe4/ENCFF976DTD.bam				
ENCFF772QZH	bam	alignments	ENCSR608VNA	ChIP-seq	CL:0002319	neural cell	in vitro differentiated cells	Homo sapiens										H3K4me3-human	DNA		see document	see document		False	2014-07-11	ENCODE				1							ENCFF002AYB, ENCFF002BBT, ENCFF807MUK	2958137537	ENCODE Processing Pipeline	d5672333451feae4712d1bed09ce0677		https://www.encodeproject.org/files/ENCFF772QZH/@@download/ENCFF772QZH.bam	hg19				released	s3://encode-public/2015/10/27/f4d2a296-e0f4-4c52-8c57-aeadcc02a4fd/ENCFF772QZH.bam				
ENCFF736TXU	bam	alignments	ENCSR608VNA	ChIP-seq	CL:0002319	neural cell	in vitro differentiated cells	Homo sapiens										H3K4me3-human	DNA		see document	see document		False	2014-07-11	ENCODE				2							ENCFF002AUV, ENCFF807MUK	1058388258	ENCODE Processing Pipeline	9737b166bfe799c481c36d19dc234596		https://www.encodeproject.org/files/ENCFF736TXU/@@download/ENCFF736TXU.bam	hg19				released	s3://encode-public/2015/10/27/41cc73e1-8082-40eb-b680-94164b2d6e4f/ENCFF736TXU.bam				
ENCFF224PED	bam	unfiltered alignments	ENCSR608VNA	ChIP-seq	CL:0002319	neural cell	in vitro differentiated cells	Homo sapiens										H3K4me3-human	DNA		see document	see document		False	2014-07-11	ENCODE				2			36				ENCFF002AUV, ENCFF643CGH	2070901358	ENCODE Processing Pipeline	d9498719731c1652507a47d291d4815e		https://www.encodeproject.org/files/ENCFF224PED/@@download/ENCFF224PED.bam	GRCh38				released	s3://encode-public/2016/10/19/f76e4506-6a73-4e39-8a3e-162ef3803aa3/ENCFF224PED.bam				
ENCFF900CLO	bam	alignments	ENCSR608VNA	ChIP-seq	CL:0002319	neural cell	in vitro differentiated cells	Homo sapiens										H3K4me3-human	DNA		see document	see document		False	2014-07-11	ENCODE				2			36				ENCFF002AUV, ENCFF643CGH	1058018191	ENCODE Processing Pipeline	ef9610c236c9129f22665b5df60b1d89		https://www.encodeproject.org/files/ENCFF900CLO/@@download/ENCFF900CLO.bam	GRCh38				released	s3://encode-public/2016/10/19/875b8651-13b0-43af-8fdc-57989f4c53b2/ENCFF900CLO.bam				
ENCFF707USU	bam	unfiltered alignments	ENCSR608VNA	ChIP-seq	CL:0002319	neural cell	in vitro differentiated cells	Homo sapiens										H3K4me3-human	DNA		see document	see document		False	2014-07-11	ENCODE				1			36				ENCFF002AYB, ENCFF002BBT, ENCFF643CGH	5222377908	ENCODE Processing Pipeline	e81eb1f222d0141880de2d8d8d60007c		https://www.encodeproject.org/files/ENCFF707USU/@@download/ENCFF707USU.bam	GRCh38				released	s3://encode-public/2016/10/19/2a786bbc-ab13-4800-912a-94bde9cd2121/ENCFF707USU.bam				
ENCFF189PYS	bam	alignments	ENCSR608VNA	ChIP-seq	CL:0002319	neural cell	in vitro differentiated cells	Homo sapiens										H3K4me3-human	DNA		see document	see document		False	2014-07-11	ENCODE				1			36				ENCFF002AYB, ENCFF002BBT, ENCFF643CGH	2957190005	ENCODE Processing Pipeline	9728b6327ffa3b59287507f60b11b36b		https://www.encodeproject.org/files/ENCFF189PYS/@@download/ENCFF189PYS.bam	GRCh38				released	s3://encode-public/2016/10/19/79e036dd-74f2-4e91-9142-2f9443dd7848/ENCFF189PYS.bam				
ENCFF687ATH	bam	unfiltered alignments	ENCSR245BEV	ChIP-seq	UBERON:0008450	psoas muscle	tissue	Homo sapiens										H3K4me3-human	DNA		see document			False	2013-07-31	Roadmap				1			36				ENCFF244CGU, ENCFF807MUK, ENCFF893CMX	1405481631	ENCODE Processing Pipeline	fe4fe0b585d4af0911e6ecebda70b5a0		https://www.encodeproject.org/files/ENCFF687ATH/@@download/ENCFF687ATH.bam	hg19				released	s3://encode-public/2017/05/09/8b10edfa-be1c-4116-9f94-108b5a0f7a92/ENCFF687ATH.bam				
ENCFF722AVY	bam	alignments	ENCSR245BEV	ChIP-seq	UBERON:0008450	psoas muscle	tissue	Homo sapiens										H3K4me3-human	DNA		see document			False	2013-07-31	Roadmap				1			36				ENCFF244CGU, ENCFF807MUK, ENCFF893CMX	931451834	ENCODE Processing Pipeline	e305851bafa80d187835f4ff70eed667		https://www.encodeproject.org/files/ENCFF722AVY/@@download/ENCFF722AVY.bam	hg19				released	s3://encode-public/2017/05/09/043435f0-0c7e-49ad-9798-acef1abacb5a/ENCFF722AVY.bam				
ENCFF781VVL	bam	unfiltered alignments	ENCSR245BEV	ChIP-seq	UBERON:0008450	psoas muscle	tissue	Homo sapiens										H3K4me3-human	DNA		see document			False	2013-07-31	Roadmap				1			36				ENCFF244CGU, ENCFF643CGH, ENCFF893CMX	1414499231	ENCODE Processing Pipeline	33706de3e8a77ed1b802770faf172ae8		https://www.encodeproject.org/files/ENCFF781VVL/@@download/ENCFF781VVL.bam	GRCh38				released	s3://encode-public/2017/05/09/9f4eec66-ebc7-48c4-a87c-373e41c8a81e/ENCFF781VVL.bam				
ENCFF215MSA	bam	alignments	ENCSR245BEV	ChIP-seq	UBERON:0008450	psoas muscle	tissue	Homo sapiens										H3K4me3-human	DNA		see document			False	2013-07-31	Roadmap				1			36				ENCFF244CGU, ENCFF643CGH, ENCFF893CMX	930878265	ENCODE Processing Pipeline	ea62c35c7272f7d83b6f1ce72412ea0f		https://www.encodeproject.org/files/ENCFF215MSA/@@download/ENCFF215MSA.bam	GRCh38				released	s3://encode-public/2017/05/09/334c9562-6205-41b4-abac-2431da8fab27/ENCFF215MSA.bam				
ENCFF860DHM	bam	alignments	ENCSR868MLT	ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100 nM	6 hour							H3K4me1-human	DNA				formaldehyde	False	2016-07-21	GGR				1							ENCFF220FIN, ENCFF732KHN, GRCh38_no_alt_analysis_set_GCA_000001405.15	1118997373	Tim Reddy, Duke	8585f6dbc2bf0b41623cbeee81ea8bc9		https://www.encodeproject.org/files/ENCFF860DHM/@@download/ENCFF860DHM.bam	GRCh38				released	s3://encode-public/2016/05/31/c6034959-5346-48ff-a47b-21b2f4dc891a/ENCFF860DHM.bam				
ENCFF081JEI	bam	alignments	ENCSR868MLT	ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100 nM	6 hour							H3K4me1-human	DNA				formaldehyde	False	2016-07-21	GGR				2							ENCFF220FIN, ENCFF326GZI, GRCh38_no_alt_analysis_set_GCA_000001405.15	978869676	Tim Reddy, Duke	1ebd7b6199c4116f8e7179db8c750ee2		https://www.encodeproject.org/files/ENCFF081JEI/@@download/ENCFF081JEI.bam	GRCh38				released	s3://encode-public/2016/05/31/97b0634e-5f0d-45e3-93e4-6bb241632475/ENCFF081JEI.bam				
ENCFF331AEC	bam	alignments	ENCSR868MLT	ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100 nM	6 hour							H3K4me1-human	DNA				formaldehyde	False	2016-07-21	GGR				3							ENCFF097ROF, ENCFF220FIN, GRCh38_no_alt_analysis_set_GCA_000001405.15	1368812871	Tim Reddy, Duke	47b50f2a0dce66f28504eb69e0530df0		https://www.encodeproject.org/files/ENCFF331AEC/@@download/ENCFF331AEC.bam	GRCh38				released	s3://encode-public/2016/05/31/e3c17646-608a-4856-8988-59e248f5c09f/ENCFF331AEC.bam				
ENCFF605EPY	bam	alignments	ENCSR960EVO	ChIP-seq	UBERON:0000947	aorta	tissue	Homo sapiens										H3K4me3-human	DNA		see document			False	2013-07-31	Roadmap				1			36				ENCFF577ADM, ENCFF807MUK	820936770	ENCODE Processing Pipeline	83ee8bf6894fd15097790ad6040466af		https://www.encodeproject.org/files/ENCFF605EPY/@@download/ENCFF605EPY.bam	hg19				released	s3://encode-public/2017/05/10/e00f4504-7774-45de-a93d-6f91fe09d8f5/ENCFF605EPY.bam				
ENCFF817YZO	bam	alignments	ENCSR960EVO	ChIP-seq	UBERON:0000947	aorta	tissue	Homo sapiens										H3K4me3-human	DNA		see document			False	2013-07-31	Roadmap				1			36				ENCFF577ADM, ENCFF643CGH	820543458	ENCODE Processing Pipeline	40f86803fc14ac6d0c00727285eae3a7		https://www.encodeproject.org/files/ENCFF817YZO/@@download/ENCFF817YZO.bam	GRCh38				released	s3://encode-public/2017/05/10/c60af0ec-2093-47ef-8140-e864bd6effa3/ENCFF817YZO.bam				
ENCFF310HNJ	bam	unfiltered alignments	ENCSR960EVO	ChIP-seq	UBERON:0000947	aorta	tissue	Homo sapiens										H3K4me3-human	DNA		see document			False	2013-07-31	Roadmap				1			36				ENCFF577ADM, ENCFF807MUK	1278441423	ENCODE Processing Pipeline	8a21692b62f1d35577f615bbca16377f		https://www.encodeproject.org/files/ENCFF310HNJ/@@download/ENCFF310HNJ.bam	hg19				released	s3://encode-public/2017/05/10/54c73924-cc72-441a-8b96-c30cb6ea3f88/ENCFF310HNJ.bam				
ENCFF434VSO	bam	unfiltered alignments	ENCSR960EVO	ChIP-seq	UBERON:0000947	aorta	tissue	Homo sapiens										H3K4me3-human	DNA		see document			False	2013-07-31	Roadmap				1			36				ENCFF577ADM, ENCFF643CGH	1287582628	ENCODE Processing Pipeline	8d70e4e64e0530e33f81ec184cebba9b		https://www.encodeproject.org/files/ENCFF434VSO/@@download/ENCFF434VSO.bam	GRCh38				released	s3://encode-public/2017/05/10/d3b8babb-e0c5-4417-a304-141f4422b0ea/ENCFF434VSO.bam				
ENCFF122VZM	bam	unfiltered alignments	ENCSR703KXH	ChIP-seq	EFO:0003042	H1	cell line	Homo sapiens										H2AK5ac-human	DNA		see document			False	2013-07-31	Roadmap				1			36				ENCFF114DJW, ENCFF807MUK	1586004929	ENCODE Processing Pipeline	23948d1d0024d405e526f7c7270afc76		https://www.encodeproject.org/files/ENCFF122VZM/@@download/ENCFF122VZM.bam	hg19				released	s3://encode-public/2016/12/19/83b435e7-b039-407e-81c5-3816b7b13a9b/ENCFF122VZM.bam				
ENCFF406BHE	bam	alignments	ENCSR703KXH	ChIP-seq	EFO:0003042	H1	cell line	Homo sapiens										H2AK5ac-human	DNA		see document			False	2013-07-31	Roadmap				1			36				ENCFF114DJW, ENCFF807MUK	1023823887	ENCODE Processing Pipeline	4830e803c6a40b7de33907862439c5a4		https://www.encodeproject.org/files/ENCFF406BHE/@@download/ENCFF406BHE.bam	hg19				released	s3://encode-public/2016/12/19/33e01a9d-cd07-4fd4-8954-32076163a2f2/ENCFF406BHE.bam				
ENCFF789WJS	bam	unfiltered alignments	ENCSR703KXH	ChIP-seq	EFO:0003042	H1	cell line	Homo sapiens										H2AK5ac-human	DNA		see document			False	2013-07-31	Roadmap				1			36				ENCFF114DJW, ENCFF643CGH	1589688993	ENCODE Processing Pipeline	290364568dd69b8cd6ee3bc0321febd7		https://www.encodeproject.org/files/ENCFF789WJS/@@download/ENCFF789WJS.bam	GRCh38				released	s3://encode-public/2016/12/19/17a568da-2258-4d4f-8a81-b67415f954ec/ENCFF789WJS.bam				
ENCFF343MLC	bam	alignments	ENCSR703KXH	ChIP-seq	EFO:0003042	H1	cell line	Homo sapiens										H2AK5ac-human	DNA		see document			False	2013-07-31	Roadmap				1			36				ENCFF114DJW, ENCFF643CGH	1023558013	ENCODE Processing Pipeline	f2b012a0c006f6a1dd66392f553b040d		https://www.encodeproject.org/files/ENCFF343MLC/@@download/ENCFF343MLC.bam	GRCh38				released	s3://encode-public/2016/12/19/8e60b4bf-f819-4714-a5b6-3a3c59e353cc/ENCFF343MLC.bam				
ENCFF077FQK	bam	unfiltered alignments	ENCSR703KXH	ChIP-seq	EFO:0003042	H1	cell line	Homo sapiens										H2AK5ac-human	DNA		see document			False	2013-07-31	Roadmap				2			36				ENCFF799XSQ, ENCFF807MUK	941998521	ENCODE Processing Pipeline	e7b9d41cffab55f99c97b41c52b77760		https://www.encodeproject.org/files/ENCFF077FQK/@@download/ENCFF077FQK.bam	hg19				released	s3://encode-public/2016/12/19/3973eb8b-4a28-4262-9730-21634b4d17be/ENCFF077FQK.bam				
ENCFF798ROX	bam	alignments	ENCSR703KXH	ChIP-seq	EFO:0003042	H1	cell line	Homo sapiens										H2AK5ac-human	DNA		see document			False	2013-07-31	Roadmap				2			36				ENCFF799XSQ, ENCFF807MUK	560353277	ENCODE Processing Pipeline	36261b5dfc5f78ffe87f9781d7faf2be		https://www.encodeproject.org/files/ENCFF798ROX/@@download/ENCFF798ROX.bam	hg19				released	s3://encode-public/2016/12/19/182059ff-a7cb-487c-bbfd-f93549f738f7/ENCFF798ROX.bam				
ENCFF392LED	bam	unfiltered alignments	ENCSR703KXH	ChIP-seq	EFO:0003042	H1	cell line	Homo sapiens										H2AK5ac-human	DNA		see document			False	2013-07-31	Roadmap				2			36				ENCFF643CGH, ENCFF799XSQ	943119780	ENCODE Processing Pipeline	5bb87d943208d8139240ea0dea6bb4c4		https://www.encodeproject.org/files/ENCFF392LED/@@download/ENCFF392LED.bam	GRCh38				released	s3://encode-public/2016/12/19/c6eab86d-8f9d-4e20-a7d5-fe0d5c108027/ENCFF392LED.bam				
ENCFF282MTU	bam	alignments	ENCSR703KXH	ChIP-seq	EFO:0003042	H1	cell line	Homo sapiens										H2AK5ac-human	DNA		see document			False	2013-07-31	Roadmap				2			36				ENCFF643CGH, ENCFF799XSQ	560146999	ENCODE Processing Pipeline	85a6d87d37777664121009a044cd7862		https://www.encodeproject.org/files/ENCFF282MTU/@@download/ENCFF282MTU.bam	GRCh38				released	s3://encode-public/2016/12/19/5df27a34-3736-4cb8-b15a-decb16f7fe73/ENCFF282MTU.bam				
ENCFF000CGG	bam	alignments	ENCSR000ARS	ChIP-seq	CL:0000127	astrocyte	primary cell	Homo sapiens										H3K4me2-human	DNA		see document	see document		False	2012-03-06	ENCODE				1							ENCFF000CGP	1386934671	Bradley Bernstein, Broad	517bb28ca47aed7d898b32dc0e9cde9e		https://www.encodeproject.org/files/ENCFF000CGG/@@download/ENCFF000CGG.bam	hg19				archived	s3://encode-public/2010/11/16/40cec5a0-d097-4463-9ae6-706b7dcf92c2/ENCFF000CGG.bam				
ENCFF000CGJ	bam	alignments	ENCSR000ARS	ChIP-seq	CL:0000127	astrocyte	primary cell	Homo sapiens										H3K4me2-human	DNA		see document	see document		False	2012-03-06	ENCODE				2							ENCFF000CGQ	1890732011	Bradley Bernstein, Broad	9f907f22d94c32cf56f05a92134cb633		https://www.encodeproject.org/files/ENCFF000CGJ/@@download/ENCFF000CGJ.bam	hg19				archived	s3://encode-public/2010/11/16/6772ea60-0909-43b9-846c-9b4d82d90bdf/ENCFF000CGJ.bam				
ENCFF204WMH	bam	unfiltered alignments	ENCSR000ARS	ChIP-seq	CL:0000127	astrocyte	primary cell	Homo sapiens										H3K4me2-human	DNA		see document	see document		False	2012-03-06	ENCODE				1			36				ENCFF000CGP, ENCFF807MUK	1577608425	ENCODE Processing Pipeline	707be8cada553872c602bb969cc38195		https://www.encodeproject.org/files/ENCFF204WMH/@@download/ENCFF204WMH.bam	hg19				released	s3://encode-public/2016/11/07/9ac2d587-1b74-4bbd-be5d-720c517f4fb8/ENCFF204WMH.bam				
ENCFF111FDD	bam	unfiltered alignments	ENCSR000ARS	ChIP-seq	CL:0000127	astrocyte	primary cell	Homo sapiens										H3K4me2-human	DNA		see document	see document		False	2012-03-06	ENCODE				2			36				ENCFF000CGQ, ENCFF807MUK	2141304795	ENCODE Processing Pipeline	3213ae4bb3ae1bf25ea25dd932482e0c		https://www.encodeproject.org/files/ENCFF111FDD/@@download/ENCFF111FDD.bam	hg19				released	s3://encode-public/2016/11/07/8c53c850-3cfe-4115-afc8-f562b3171fe2/ENCFF111FDD.bam				
ENCFF172TMJ	bam	unfiltered alignments	ENCSR000ARS	ChIP-seq	CL:0000127	astrocyte	primary cell	Homo sapiens										H3K4me2-human	DNA		see document	see document		False	2012-03-06	ENCODE				1			36				ENCFF000CGP, ENCFF643CGH	1580815010	ENCODE Processing Pipeline	51d67a5eec4f2eff783b129f1b53d177		https://www.encodeproject.org/files/ENCFF172TMJ/@@download/ENCFF172TMJ.bam	GRCh38				released	s3://encode-public/2016/11/07/656f524f-9d20-4fbf-a75f-f5493e6e1b18/ENCFF172TMJ.bam				
ENCFF643NNL	bam	alignments	ENCSR000ARS	ChIP-seq	CL:0000127	astrocyte	primary cell	Homo sapiens										H3K4me2-human	DNA		see document	see document		False	2012-03-06	ENCODE				2			36				ENCFF000CGQ, ENCFF807MUK	1623019308	ENCODE Processing Pipeline	488ee6f675b72d9cde9ba6cda7bfd482		https://www.encodeproject.org/files/ENCFF643NNL/@@download/ENCFF643NNL.bam	hg19				released	s3://encode-public/2016/11/07/a236ed9b-ab34-443f-9b26-a4c2094698e6/ENCFF643NNL.bam				
ENCFF081GQR	bam	unfiltered alignments	ENCSR000ARS	ChIP-seq	CL:0000127	astrocyte	primary cell	Homo sapiens										H3K4me2-human	DNA		see document	see document		False	2012-03-06	ENCODE				2			36				ENCFF000CGQ, ENCFF643CGH	2146979294	ENCODE Processing Pipeline	bdcda92d657cb9eeeb09de41f52f020a		https://www.encodeproject.org/files/ENCFF081GQR/@@download/ENCFF081GQR.bam	GRCh38				released	s3://encode-public/2016/11/07/6bfcb613-1bf3-4ee9-978b-387ef6d256d5/ENCFF081GQR.bam				
ENCFF042DKS	bam	alignments	ENCSR000ARS	ChIP-seq	CL:0000127	astrocyte	primary cell	Homo sapiens										H3K4me2-human	DNA		see document	see document		False	2012-03-06	ENCODE				1			36				ENCFF000CGP, ENCFF807MUK	1198931344	ENCODE Processing Pipeline	25ccba6f421785df7d6f6c65177cab68		https://www.encodeproject.org/files/ENCFF042DKS/@@download/ENCFF042DKS.bam	hg19				released	s3://encode-public/2016/11/07/833ca2db-44c7-4509-a3cc-4beb9a2becb7/ENCFF042DKS.bam				
ENCFF871OQF	bam	alignments	ENCSR000ARS	ChIP-seq	CL:0000127	astrocyte	primary cell	Homo sapiens										H3K4me2-human	DNA		see document	see document		False	2012-03-06	ENCODE				1			36				ENCFF000CGP, ENCFF643CGH	1198145001	ENCODE Processing Pipeline	998634546e9c9b557591a29cbd633afe		https://www.encodeproject.org/files/ENCFF871OQF/@@download/ENCFF871OQF.bam	GRCh38				released	s3://encode-public/2016/11/07/a5e4708f-e8b6-4078-a552-a77e8f855c20/ENCFF871OQF.bam				
ENCFF979JID	bam	alignments	ENCSR000ARS	ChIP-seq	CL:0000127	astrocyte	primary cell	Homo sapiens										H3K4me2-human	DNA		see document	see document		False	2012-03-06	ENCODE				2			36				ENCFF000CGQ, ENCFF643CGH	1622097903	ENCODE Processing Pipeline	1c3d848907969ad4fe7a40d472f97ef2		https://www.encodeproject.org/files/ENCFF979JID/@@download/ENCFF979JID.bam	GRCh38				released	s3://encode-public/2016/11/07/6668b9f0-da81-4a04-a1c8-80ab4acc2ca2/ENCFF979JID.bam				
ENCFF350ZYK	bam	unfiltered alignments	ENCSR701FGA	ChIP-seq	UBERON:0008952	upper lobe of left lung	tissue	Homo sapiens										H3K4me3-human	DNA					False	2019-02-12	ENCODE				1			76				ENCFF112GZX, ENCFF212SQO, ENCFF229BZW, ENCFF505ZAG, ENCFF643CGH	3894556635	ENCODE Processing Pipeline	adcfd4d19a33fa32a64e691cb46a5f52		https://www.encodeproject.org/files/ENCFF350ZYK/@@download/ENCFF350ZYK.bam	GRCh38				released	s3://encode-public/2019/02/09/b6e476b7-3214-4b2d-bc85-faa9ae349a7b/ENCFF350ZYK.bam				
ENCFF757JEE	bam	alignments	ENCSR701FGA	ChIP-seq	UBERON:0008952	upper lobe of left lung	tissue	Homo sapiens										H3K4me3-human	DNA					False	2019-02-12	ENCODE				1			76				ENCFF112GZX, ENCFF212SQO, ENCFF229BZW, ENCFF505ZAG, ENCFF643CGH	3046498547	ENCODE Processing Pipeline	5e22932412aa4df18643e49838b86233		https://www.encodeproject.org/files/ENCFF757JEE/@@download/ENCFF757JEE.bam	GRCh38				released	s3://encode-public/2019/02/09/bd2736c9-8d82-4645-a67f-310669b9e65d/ENCFF757JEE.bam				
ENCFF898ZWG	bam	alignments	ENCSR701FGA	ChIP-seq	UBERON:0008952	upper lobe of left lung	tissue	Homo sapiens										H3K4me3-human	DNA					False	2019-02-12	ENCODE				1			76				ENCFF112GZX, ENCFF212SQO, ENCFF229BZW, ENCFF505ZAG, ENCFF807MUK	3043670267	ENCODE Processing Pipeline	8ac9118952863b59ff323f04dcbeebbc		https://www.encodeproject.org/files/ENCFF898ZWG/@@download/ENCFF898ZWG.bam	hg19				released	s3://encode-public/2019/02/09/55966388-28dd-43c0-a963-e3715bccc625/ENCFF898ZWG.bam				
ENCFF065FAE	bam	unfiltered alignments	ENCSR701FGA	ChIP-seq	UBERON:0008952	upper lobe of left lung	tissue	Homo sapiens										H3K4me3-human	DNA					False	2019-02-12	ENCODE				1			76				ENCFF112GZX, ENCFF212SQO, ENCFF229BZW, ENCFF505ZAG, ENCFF807MUK	3887585557	ENCODE Processing Pipeline	6f2bd7f5626ba11057d97e5386a55f68		https://www.encodeproject.org/files/ENCFF065FAE/@@download/ENCFF065FAE.bam	hg19				released	s3://encode-public/2019/02/09/3e3fe883-f0e4-44f5-8736-4e324f53b21b/ENCFF065FAE.bam				
ENCFF587YTL	bam	unfiltered alignments	ENCSR660IQS	ChIP-seq	EFO:0005719	Karpas-422	cell line	Homo sapiens										H3K27ac-human	DNA		see document	see document		False	2014-07-11	ENCODE				2			36				ENCFF033EKA, ENCFF643CGH	1386432757	ENCODE Processing Pipeline	c84ea9d0e46b7c2f2b0759ac773c0dad		https://www.encodeproject.org/files/ENCFF587YTL/@@download/ENCFF587YTL.bam	GRCh38				released	s3://encode-public/2016/08/09/411de75b-8704-4d55-934c-99e342b8de25/ENCFF587YTL.bam				
ENCFF107HAO	bam	unfiltered alignments	ENCSR660IQS	ChIP-seq	EFO:0005719	Karpas-422	cell line	Homo sapiens										H3K27ac-human	DNA		see document	see document		False	2014-07-11	ENCODE				1			37				ENCFF002BES, ENCFF643CGH	1938350665	ENCODE Processing Pipeline	e97bfd0b314e38d02bf8a38b98f68b61		https://www.encodeproject.org/files/ENCFF107HAO/@@download/ENCFF107HAO.bam	GRCh38				released	s3://encode-public/2016/08/09/1320c4db-5dc5-4ea0-97a9-0040433fa31f/ENCFF107HAO.bam				
