File accession	File format	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate	Read length	Mapped read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Assembly	Genome annotation	Platform	Controlled by	File Status	s3_uri	Audit WARNING	Audit INTERNAL_ACTION	Audit NOT_COMPLIANT	Audit ERROR
ENCFF258AAI	bam	alignments	ENCSR000CPK	RNA-seq	CL:0000312	keratinocyte	primary cell	Homo sapiens											polyadenylated mRNA	rRNA	see document	see document		True	2011-10-17	ENCODE				4							ENCFF000IDF, ENCFF000IDH, ENCFF700TXC	14173371299	ENCODE Processing Pipeline	efdcb9634b786ec63d210a2606eb8e98		https://www.encodeproject.org/files/ENCFF258AAI/@@download/ENCFF258AAI.bam	hg19	V19			released	s3://encode-public/2015/06/18/999e3686-80eb-4239-bf69-39a629d2c967/ENCFF258AAI.bam				
ENCFF807YWL	bam	alignments	ENCSR000CPK	RNA-seq	CL:0000312	keratinocyte	primary cell	Homo sapiens											polyadenylated mRNA	rRNA	see document	see document		True	2011-10-17	ENCODE				3							ENCFF000IDC, ENCFF000IDI, ENCFF839KAI	14839429726	ENCODE Processing Pipeline	cc3361fae3ea01bb1b657132464642dc		https://www.encodeproject.org/files/ENCFF807YWL/@@download/ENCFF807YWL.bam	hg19	V19			released	s3://encode-public/2015/06/18/488bbaf7-b034-433d-9666-fa30fb25edb5/ENCFF807YWL.bam				
ENCFF237FOS	bam	transcriptome alignments	ENCSR000CPK	RNA-seq	CL:0000312	keratinocyte	primary cell	Homo sapiens											polyadenylated mRNA	rRNA	see document	see document		True	2011-10-17	ENCODE				4							ENCFF000IDF, ENCFF000IDH, ENCFF839KAI	21195897440	ENCODE Processing Pipeline	29d4a0d5286200f069c65f2d49c33c77		https://www.encodeproject.org/files/ENCFF237FOS/@@download/ENCFF237FOS.bam	hg19	V19			released	s3://encode-public/2015/06/18/86b4252e-e4e3-4771-aada-be4df2092d6b/ENCFF237FOS.bam				
ENCFF362PYX	bam	alignments	ENCSR000CPK	RNA-seq	CL:0000312	keratinocyte	primary cell	Homo sapiens											polyadenylated mRNA	rRNA	see document	see document		True	2011-10-17	ENCODE				3							ENCFF000IDC, ENCFF000IDI, ENCFF742NER	19353873931	ENCODE Processing Pipeline	5888dc8447bf93c55e392f8549e2802f		https://www.encodeproject.org/files/ENCFF362PYX/@@download/ENCFF362PYX.bam	GRCh38	V24			released	s3://encode-public/2016/02/29/58afbb11-526b-45d5-b9aa-24134d7bd2a7/ENCFF362PYX.bam				
ENCFF870MXS	bam	transcriptome alignments	ENCSR000CPK	RNA-seq	CL:0000312	keratinocyte	primary cell	Homo sapiens											polyadenylated mRNA	rRNA	see document	see document		True	2011-10-17	ENCODE				3							ENCFF000IDC, ENCFF000IDI, ENCFF742NER	18578218282	ENCODE Processing Pipeline	252db2f3d3f2090e6e255432950d9e91		https://www.encodeproject.org/files/ENCFF870MXS/@@download/ENCFF870MXS.bam	GRCh38	V24			released	s3://encode-public/2016/02/29/7dff4669-742f-459c-b835-7600144a8978/ENCFF870MXS.bam				
ENCFF945MLM	bam	alignments	ENCSR000CPK	RNA-seq	CL:0000312	keratinocyte	primary cell	Homo sapiens											polyadenylated mRNA	rRNA	see document	see document		True	2011-10-17	ENCODE				4							ENCFF000IDF, ENCFF000IDH, ENCFF742NER	19603756838	ENCODE Processing Pipeline	ec5574bf4998453e1de658ad519d50d8		https://www.encodeproject.org/files/ENCFF945MLM/@@download/ENCFF945MLM.bam	GRCh38	V24			released	s3://encode-public/2016/02/29/9d02b585-8675-47a9-8081-f1df89da4776/ENCFF945MLM.bam				
ENCFF998GPH	bam	transcriptome alignments	ENCSR000CPK	RNA-seq	CL:0000312	keratinocyte	primary cell	Homo sapiens											polyadenylated mRNA	rRNA	see document	see document		True	2011-10-17	ENCODE				4							ENCFF000IDF, ENCFF000IDH, ENCFF742NER	21134551592	ENCODE Processing Pipeline	fbfed725a23ee7d23c0c5d616b95c64c		https://www.encodeproject.org/files/ENCFF998GPH/@@download/ENCFF998GPH.bam	GRCh38	V24			released	s3://encode-public/2016/02/29/fe2c32d4-f715-405b-8037-97347a46e49a/ENCFF998GPH.bam				
ENCFF074HYV	bam	alignments	ENCSR000CPK	RNA-seq	CL:0000312	keratinocyte	primary cell	Homo sapiens											polyadenylated mRNA	rRNA	see document	see document		True	2011-10-17	ENCODE				3							ENCFF000IDC, ENCFF000IDI	16896163407	Anshul Kundaje, Stanford	6f749ad23e9d6f512647c25f7ab86496		https://www.encodeproject.org/files/ENCFF074HYV/@@download/ENCFF074HYV.bam	GRCh38				archived	s3://encode-public/2016/06/08/cf6ec7a9-9603-4da0-a207-22cb26dc328c/ENCFF074HYV.bam				
ENCFF097KCM	bam	alignments	ENCSR000CPK	RNA-seq	CL:0000312	keratinocyte	primary cell	Homo sapiens											polyadenylated mRNA	rRNA	see document	see document		True	2011-10-17	ENCODE				4							ENCFF000IDF, ENCFF000IDH	18174740005	Anshul Kundaje, Stanford	81ac3448808a39ea3329062cef4cdd8e		https://www.encodeproject.org/files/ENCFF097KCM/@@download/ENCFF097KCM.bam	GRCh38				archived	s3://encode-public/2016/06/08/09fb9e6c-4b13-4e3c-979c-27bbb356c337/ENCFF097KCM.bam				
ENCFF843UTW	bam	alignments	ENCSR224PTG	RNA-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100 nM	10 hour								polyadenylated mRNA		RNeasy Plus Mini Kit Qiagen cat#74134 plus additional on column Dnase treatment			True	2016-05-05	GGR				1							ENCFF274QGO, ENCFF623HYF, GRCh38_no_alt_analysis_set_GCA_000001405.15, gencode.v22.annotation	1068647892	Tim Reddy, Duke	d7866ea86f6925baa768ac18de0a446a		https://www.encodeproject.org/files/ENCFF843UTW/@@download/ENCFF843UTW.bam	GRCh38	V22			released	s3://encode-public/2016/03/03/9455b4d1-86d0-4d9b-8304-d53c20378ddc/ENCFF843UTW.bam				
ENCFF024INL	bam	alignments	ENCSR224PTG	RNA-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100 nM	10 hour								polyadenylated mRNA		RNeasy Plus Mini Kit Qiagen cat#74134 plus additional on column Dnase treatment			True	2016-05-05	GGR				4							ENCFF071HUR, ENCFF692APY, GRCh38_no_alt_analysis_set_GCA_000001405.15, gencode.v22.annotation	1658872568	Tim Reddy, Duke	93464fb14b07b46f3b027d40970246c8		https://www.encodeproject.org/files/ENCFF024INL/@@download/ENCFF024INL.bam	GRCh38	V22			released	s3://encode-public/2016/03/03/05cba5b8-6444-4681-8166-6e685a1c2709/ENCFF024INL.bam				
ENCFF741YIW	bam	alignments	ENCSR224PTG	RNA-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100 nM	10 hour								polyadenylated mRNA		RNeasy Plus Mini Kit Qiagen cat#74134 plus additional on column Dnase treatment			True	2016-05-05	GGR				2							ENCFF078JHN, ENCFF750VHW, GRCh38_no_alt_analysis_set_GCA_000001405.15, gencode.v22.annotation	1206135398	Tim Reddy, Duke	7c2f4d2f958d2bd5d81113fce119f4a1		https://www.encodeproject.org/files/ENCFF741YIW/@@download/ENCFF741YIW.bam	GRCh38	V22			released	s3://encode-public/2016/03/03/ee011151-7f3b-44a8-be9d-d49205b7c603/ENCFF741YIW.bam				
ENCFF451QBQ	bam	alignments	ENCSR224PTG	RNA-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100 nM	10 hour								polyadenylated mRNA		RNeasy Plus Mini Kit Qiagen cat#74134 plus additional on column Dnase treatment			True	2016-05-05	GGR				3							ENCFF738XIG, ENCFF827RJK, GRCh38_no_alt_analysis_set_GCA_000001405.15, gencode.v22.annotation	1052489899	Tim Reddy, Duke	f8f02664276f3a586929a910362359ea		https://www.encodeproject.org/files/ENCFF451QBQ/@@download/ENCFF451QBQ.bam	GRCh38	V22			released	s3://encode-public/2016/03/03/f1317137-ddd1-4fd3-b3e9-45e14fd66340/ENCFF451QBQ.bam				
ENCFF766POU	bam	alignments	ENCSR070IYV	RNA-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100 nM	30 minute								polyadenylated mRNA		RNeasy Plus Mini Kit Qiagen cat#74134 plus additional on column Dnase treatment			True	2016-05-05	GGR				1							ENCFF449PVO, ENCFF874WKZ, GRCh38_no_alt_analysis_set_GCA_000001405.15, gencode.v22.annotation	1352449807	Tim Reddy, Duke	a44920c40f8e1033ba1115d5b490a854		https://www.encodeproject.org/files/ENCFF766POU/@@download/ENCFF766POU.bam	GRCh38	V22			released	s3://encode-public/2016/03/03/a21a2d41-20b0-4d25-9992-d2d55bf5bbe8/ENCFF766POU.bam				
ENCFF321XLB	bam	alignments	ENCSR070IYV	RNA-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100 nM	30 minute								polyadenylated mRNA		RNeasy Plus Mini Kit Qiagen cat#74134 plus additional on column Dnase treatment			True	2016-05-05	GGR				4							ENCFF209UKS, ENCFF411ZQE, GRCh38_no_alt_analysis_set_GCA_000001405.15, gencode.v22.annotation	1625095839	Tim Reddy, Duke	a24c594a4aa52658671d1df398872f4d		https://www.encodeproject.org/files/ENCFF321XLB/@@download/ENCFF321XLB.bam	GRCh38	V22			released	s3://encode-public/2016/03/03/d2cf953b-379a-4c6f-9d29-6c314c4536cc/ENCFF321XLB.bam				
ENCFF304PAQ	bam	alignments	ENCSR070IYV	RNA-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100 nM	30 minute								polyadenylated mRNA		RNeasy Plus Mini Kit Qiagen cat#74134 plus additional on column Dnase treatment			True	2016-05-05	GGR				2							ENCFF233XSA, ENCFF899FFD, GRCh38_no_alt_analysis_set_GCA_000001405.15, gencode.v22.annotation	1238982932	Tim Reddy, Duke	c730f56884ded3fdf43b32b16b6ae30a		https://www.encodeproject.org/files/ENCFF304PAQ/@@download/ENCFF304PAQ.bam	GRCh38	V22			released	s3://encode-public/2016/03/03/7fce76ec-0226-44b2-b19f-707003a62837/ENCFF304PAQ.bam				
ENCFF240IBI	bam	alignments	ENCSR070IYV	RNA-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100 nM	30 minute								polyadenylated mRNA		RNeasy Plus Mini Kit Qiagen cat#74134 plus additional on column Dnase treatment			True	2016-05-05	GGR				3							ENCFF161SDE, ENCFF877TPN, GRCh38_no_alt_analysis_set_GCA_000001405.15, gencode.v22.annotation	1757906550	Tim Reddy, Duke	bbb7d05528102dae37230ec2b4419adc		https://www.encodeproject.org/files/ENCFF240IBI/@@download/ENCFF240IBI.bam	GRCh38	V22			released	s3://encode-public/2016/03/03/e5fa5dff-5ca1-41b0-9921-03084e991b0c/ENCFF240IBI.bam				
ENCFF000HBH	bam	alignments	ENCSR000CTN	RNA-seq	EFO:0001196	IMR-90	cell line	Homo sapiens											polyadenylated mRNA	rRNA	see document	see document		True	2012-06-21	ENCODE				1							ENCFF000HCB, ENCFF000HCC	12926995312	Thomas Gingeras, CSHL	f15f6a6f113be1daf1cdd3ced8147147		https://www.encodeproject.org/files/ENCFF000HBH/@@download/ENCFF000HBH.bam	hg19				archived	s3://encode-public/2011/07/13/6c61795d-89d7-442e-905e-751edd29c104/ENCFF000HBH.bam				
ENCFF000HBJ	bam	alignments	ENCSR000CTN	RNA-seq	EFO:0001196	IMR-90	cell line	Homo sapiens											polyadenylated mRNA	rRNA	see document	see document		True	2012-06-21	ENCODE				2							ENCFF000HCI, ENCFF000HCJ	18641286348	Thomas Gingeras, CSHL	0f7febc2c41ed69593728e64ce0d1a1b		https://www.encodeproject.org/files/ENCFF000HBJ/@@download/ENCFF000HBJ.bam	hg19				archived	s3://encode-public/2011/07/13/c6411d0a-5890-4346-814f-ca994e0f6650/ENCFF000HBJ.bam				
ENCFF245VNS	bam	alignments	ENCSR000CTN	RNA-seq	EFO:0001196	IMR-90	cell line	Homo sapiens											polyadenylated mRNA	rRNA	see document	see document		True	2012-06-21	ENCODE				1							ENCFF000HCB, ENCFF000HCC	16536243220	Anshul Kundaje, Stanford	00d26439955b59dae6aaea124300b400		https://www.encodeproject.org/files/ENCFF245VNS/@@download/ENCFF245VNS.bam	GRCh38				archived	s3://encode-public/2016/06/08/7251d671-17ac-414b-b0b8-4b9e74c95672/ENCFF245VNS.bam				
ENCFF101VXF	bam	alignments	ENCSR000CTN	RNA-seq	EFO:0001196	IMR-90	cell line	Homo sapiens											polyadenylated mRNA	rRNA	see document	see document		True	2012-06-21	ENCODE				2							ENCFF000HCI, ENCFF000HCJ	24135964901	Anshul Kundaje, Stanford	a153695411d836d414aa96a02c73436a		https://www.encodeproject.org/files/ENCFF101VXF/@@download/ENCFF101VXF.bam	GRCh38				archived	s3://encode-public/2016/06/08/0f447cd4-e1c7-4b14-8fe0-df30d91ba137/ENCFF101VXF.bam				
ENCFF885AMI	bam	alignments	ENCSR000CTN	RNA-seq	EFO:0001196	IMR-90	cell line	Homo sapiens											polyadenylated mRNA	rRNA	see document	see document		True	2012-06-21	ENCODE				1							ENCFF000HCB, ENCFF000HCC, ENCFF742NER	17818281324	ENCODE Processing Pipeline	75cb6acce9cc7586c0c0230e6fb4179d		https://www.encodeproject.org/files/ENCFF885AMI/@@download/ENCFF885AMI.bam	GRCh38	V24			released	s3://encode-public/2016/07/07/32a834c1-9bb6-4726-8e06-ae9d4b562d1d/ENCFF885AMI.bam				
ENCFF385LOY	bam	transcriptome alignments	ENCSR000CTN	RNA-seq	EFO:0001196	IMR-90	cell line	Homo sapiens											polyadenylated mRNA	rRNA	see document	see document		True	2012-06-21	ENCODE				1							ENCFF000HCB, ENCFF000HCC, ENCFF742NER	28114278893	ENCODE Processing Pipeline	41f6f3adbd4023ee6cc31fd80ce8c020		https://www.encodeproject.org/files/ENCFF385LOY/@@download/ENCFF385LOY.bam	GRCh38	V24			released	s3://encode-public/2016/07/07/6f3aa9b8-97a2-47af-a7b1-98b28ee76e8b/ENCFF385LOY.bam				
ENCFF462GYE	bam	alignments	ENCSR000CTN	RNA-seq	EFO:0001196	IMR-90	cell line	Homo sapiens											polyadenylated mRNA	rRNA	see document	see document		True	2012-06-21	ENCODE				2							ENCFF000HCI, ENCFF000HCJ, ENCFF742NER	25242043590	ENCODE Processing Pipeline	c181f90657e1fbce1d48faa1898afaf5		https://www.encodeproject.org/files/ENCFF462GYE/@@download/ENCFF462GYE.bam	GRCh38	V24			released	s3://encode-public/2016/07/07/23830401-6d65-4c93-aad9-a40750ca4367/ENCFF462GYE.bam				
ENCFF757FAA	bam	transcriptome alignments	ENCSR000CTN	RNA-seq	EFO:0001196	IMR-90	cell line	Homo sapiens											polyadenylated mRNA	rRNA	see document	see document		True	2012-06-21	ENCODE				2							ENCFF000HCI, ENCFF000HCJ, ENCFF742NER	36821092664	ENCODE Processing Pipeline	a887a98fa177a2cca0e6ffd37bd80a89		https://www.encodeproject.org/files/ENCFF757FAA/@@download/ENCFF757FAA.bam	GRCh38	V24			released	s3://encode-public/2016/07/07/ec5fb151-3cf6-4fe2-a586-65429c688e59/ENCFF757FAA.bam				
ENCFF647AXX	bam	alignments	ENCSR000CTN	RNA-seq	EFO:0001196	IMR-90	cell line	Homo sapiens											polyadenylated mRNA	rRNA	see document	see document		True	2012-06-21	ENCODE				1							ENCFF000HCB, ENCFF000HCC, ENCFF839KAI	17418984518	ENCODE Processing Pipeline	91523fa48a0245f82e6a1838219224ed		https://www.encodeproject.org/files/ENCFF647AXX/@@download/ENCFF647AXX.bam	hg19	V19			released	s3://encode-public/2016/10/12/2e9debd5-3536-4ed1-8195-b23c3d782817/ENCFF647AXX.bam				
ENCFF318CIE	bam	transcriptome alignments	ENCSR000CTN	RNA-seq	EFO:0001196	IMR-90	cell line	Homo sapiens											polyadenylated mRNA	rRNA	see document	see document		True	2012-06-21	ENCODE				1							ENCFF000HCB, ENCFF000HCC, ENCFF839KAI	27948235379	ENCODE Processing Pipeline	44ec68d101dff1726b6f5bb3b4c5c405		https://www.encodeproject.org/files/ENCFF318CIE/@@download/ENCFF318CIE.bam	hg19	V19			released	s3://encode-public/2016/10/12/f522c0f1-c74f-47be-9e3c-5502ecd70648/ENCFF318CIE.bam				
ENCFF740NGQ	bam	alignments	ENCSR000CTN	RNA-seq	EFO:0001196	IMR-90	cell line	Homo sapiens											polyadenylated mRNA	rRNA	see document	see document		True	2012-06-21	ENCODE				2							ENCFF000HCI, ENCFF000HCJ, ENCFF839KAI	24431376630	ENCODE Processing Pipeline	1947ee5c50a8465fe37f92d1f4cd70ae		https://www.encodeproject.org/files/ENCFF740NGQ/@@download/ENCFF740NGQ.bam	hg19	V19			released	s3://encode-public/2016/10/12/b362810b-ad42-479d-bd06-c3b27676d6d2/ENCFF740NGQ.bam				
ENCFF170MSP	bam	transcriptome alignments	ENCSR000CTN	RNA-seq	EFO:0001196	IMR-90	cell line	Homo sapiens											polyadenylated mRNA	rRNA	see document	see document		True	2012-06-21	ENCODE				2							ENCFF000HCI, ENCFF000HCJ, ENCFF839KAI	36674069981	ENCODE Processing Pipeline	5d1402ba82d571d42d43384e0574c872		https://www.encodeproject.org/files/ENCFF170MSP/@@download/ENCFF170MSP.bam	hg19	V19			released	s3://encode-public/2016/10/13/6eddeb6c-9846-4fd8-bd28-0e0cd86ff9b3/ENCFF170MSP.bam				
ENCFF910AKM	bam	alignments	ENCSR292TAP	RNA-seq	CL:0002319	neural cell	in vitro differentiated cells	Homo sapiens											polyadenylated mRNA	rRNA	see document	see document		True	2014-06-30	ENCODE				2							ENCFF002BEB, ENCFF002BEC, ENCFF515BAC	5616389504	ENCODE Processing Pipeline	899032bcc13a3a7d819a795c022d7adc		https://www.encodeproject.org/files/ENCFF910AKM/@@download/ENCFF910AKM.bam	hg19	V19			released	s3://encode-public/2015/08/19/5c548880-846c-4733-b23a-a347085d3831/ENCFF910AKM.bam				
ENCFF100BIM	bam	alignments	ENCSR292TAP	RNA-seq	CL:0002319	neural cell	in vitro differentiated cells	Homo sapiens											polyadenylated mRNA	rRNA	see document	see document		True	2014-06-30	ENCODE				1							ENCFF002BEF, ENCFF002BEG, ENCFF515BAC	6219897577	ENCODE Processing Pipeline	a8f5298716a46b837cd9487cf0312124		https://www.encodeproject.org/files/ENCFF100BIM/@@download/ENCFF100BIM.bam	hg19	V19			released	s3://encode-public/2015/08/19/630f2a75-fba1-44a9-be8d-8ddbe4bfcb79/ENCFF100BIM.bam				
ENCFF746JOW	bam	alignments	ENCSR292TAP	RNA-seq	CL:0002319	neural cell	in vitro differentiated cells	Homo sapiens											polyadenylated mRNA	rRNA	see document	see document		True	2014-06-30	ENCODE				1							ENCFF002BEF, ENCFF002BEG, ENCFF069ZCO	7215990449	ENCODE Processing Pipeline	4832d7ab75f722a89ce651aa9fc1a80e		https://www.encodeproject.org/files/ENCFF746JOW/@@download/ENCFF746JOW.bam	hg19	V19			released	s3://encode-public/2015/08/19/b6efa56b-bccb-42cd-8ba1-ce1e1193d8a1/ENCFF746JOW.bam				
ENCFF425BDZ	bam	transcriptome alignments	ENCSR292TAP	RNA-seq	CL:0002319	neural cell	in vitro differentiated cells	Homo sapiens											polyadenylated mRNA	rRNA	see document	see document		True	2014-06-30	ENCODE				1							ENCFF002BEF, ENCFF002BEG, ENCFF069ZCO	8434262218	ENCODE Processing Pipeline	95634272a6dda8c42cb2ce90ac57bb10		https://www.encodeproject.org/files/ENCFF425BDZ/@@download/ENCFF425BDZ.bam	hg19	V19			released	s3://encode-public/2015/08/19/e2b568bc-0104-4919-8239-463421b213b4/ENCFF425BDZ.bam				
ENCFF711ZKQ	bam	alignments	ENCSR292TAP	RNA-seq	CL:0002319	neural cell	in vitro differentiated cells	Homo sapiens											polyadenylated mRNA	rRNA	see document	see document		True	2014-06-30	ENCODE				2							ENCFF002BEB, ENCFF002BEC, ENCFF069ZCO	6490352044	ENCODE Processing Pipeline	e08cfc89de48159e21c6e60396b40d81		https://www.encodeproject.org/files/ENCFF711ZKQ/@@download/ENCFF711ZKQ.bam	hg19	V19			released	s3://encode-public/2015/08/19/bb17d9eb-7096-4de4-8645-94bad1dfda96/ENCFF711ZKQ.bam				
ENCFF088DID	bam	transcriptome alignments	ENCSR292TAP	RNA-seq	CL:0002319	neural cell	in vitro differentiated cells	Homo sapiens											polyadenylated mRNA	rRNA	see document	see document		True	2014-06-30	ENCODE				2							ENCFF002BEB, ENCFF002BEC, ENCFF069ZCO	7546744092	ENCODE Processing Pipeline	472b429c7d83d6234fd0e719265dd68c		https://www.encodeproject.org/files/ENCFF088DID/@@download/ENCFF088DID.bam	hg19	V19			released	s3://encode-public/2015/08/19/a84112a6-13eb-4a5c-a5b8-8fa1c15f5ed2/ENCFF088DID.bam				
ENCFF679IPE	bam	alignments	ENCSR292TAP	RNA-seq	CL:0002319	neural cell	in vitro differentiated cells	Homo sapiens											polyadenylated mRNA	rRNA	see document	see document		True	2014-06-30	ENCODE				1							ENCFF002BEF, ENCFF002BEG, ENCFF742NER	7238911063	ENCODE Processing Pipeline	3e4e741eb687713d977d4d36b71a9943		https://www.encodeproject.org/files/ENCFF679IPE/@@download/ENCFF679IPE.bam	GRCh38	V24			released	s3://encode-public/2016/02/26/98cdafaa-5b94-4f57-a4d2-ce1c81016639/ENCFF679IPE.bam				
ENCFF921DDO	bam	transcriptome alignments	ENCSR292TAP	RNA-seq	CL:0002319	neural cell	in vitro differentiated cells	Homo sapiens											polyadenylated mRNA	rRNA	see document	see document		True	2014-06-30	ENCODE				1							ENCFF002BEF, ENCFF002BEG, ENCFF742NER	8569317439	ENCODE Processing Pipeline	059757b6ea72f5878eb6c136b608c971		https://www.encodeproject.org/files/ENCFF921DDO/@@download/ENCFF921DDO.bam	GRCh38	V24			released	s3://encode-public/2016/02/26/69a83d33-8f25-4b90-afc2-085675475509/ENCFF921DDO.bam				
ENCFF309BMG	bam	alignments	ENCSR292TAP	RNA-seq	CL:0002319	neural cell	in vitro differentiated cells	Homo sapiens											polyadenylated mRNA	rRNA	see document	see document		True	2014-06-30	ENCODE				2							ENCFF002BEB, ENCFF002BEC, ENCFF742NER	6654452334	ENCODE Processing Pipeline	2bd65df6e0a79eeca89867da59c07374		https://www.encodeproject.org/files/ENCFF309BMG/@@download/ENCFF309BMG.bam	GRCh38	V24			released	s3://encode-public/2016/02/26/86dc664c-770a-468f-a4f0-0c6414c81843/ENCFF309BMG.bam				
ENCFF481OUR	bam	transcriptome alignments	ENCSR292TAP	RNA-seq	CL:0002319	neural cell	in vitro differentiated cells	Homo sapiens											polyadenylated mRNA	rRNA	see document	see document		True	2014-06-30	ENCODE				2							ENCFF002BEB, ENCFF002BEC, ENCFF742NER	7630212355	ENCODE Processing Pipeline	f37aa857887125922685a740579596ce		https://www.encodeproject.org/files/ENCFF481OUR/@@download/ENCFF481OUR.bam	GRCh38	V24			released	s3://encode-public/2016/02/26/8a6ced86-3b04-4ef3-bfd4-f0b189ee5133/ENCFF481OUR.bam				
ENCFF310DRP	bam	transcriptome alignments	ENCSR500UOD	RNA-seq	CL:0000222	mesodermal cell	in vitro differentiated cells	Homo sapiens											polyadenylated mRNA		see document			True	2013-07-31	Roadmap				1							ENCFF048WLA, ENCFF217AMB, ENCFF528KED, ENCFF539GMM, ENCFF742NER, ENCFF800YVD, ENCFF982UGO	7179426416	ENCODE Processing Pipeline	9574b46614e74a4c68e4a7341c9b1f06		https://www.encodeproject.org/files/ENCFF310DRP/@@download/ENCFF310DRP.bam	GRCh38	V24			released	s3://encode-public/2018/01/18/f507d0ac-8a5a-4991-975d-6995e28b149b/ENCFF310DRP.bam				
ENCFF107QNN	bam	alignments	ENCSR500UOD	RNA-seq	CL:0000222	mesodermal cell	in vitro differentiated cells	Homo sapiens											polyadenylated mRNA		see document			True	2013-07-31	Roadmap				1							ENCFF048WLA, ENCFF217AMB, ENCFF528KED, ENCFF539GMM, ENCFF742NER, ENCFF800YVD, ENCFF982UGO	35215019137	ENCODE Processing Pipeline	8c2492530a0d47aeaa46afd15153fb76		https://www.encodeproject.org/files/ENCFF107QNN/@@download/ENCFF107QNN.bam	GRCh38	V24			released	s3://encode-public/2018/01/18/9309cd46-0fb4-4af2-971d-c175bbc030db/ENCFF107QNN.bam				
ENCFF048VJG	bam	alignments	ENCSR500UOD	RNA-seq	CL:0000222	mesodermal cell	in vitro differentiated cells	Homo sapiens											polyadenylated mRNA		see document			True	2013-07-31	Roadmap				1							ENCFF048WLA, ENCFF069ZCO, ENCFF217AMB, ENCFF528KED, ENCFF539GMM, ENCFF800YVD, ENCFF982UGO	10936226988	ENCODE Processing Pipeline	128fd8cfb2528b6db72000bde457e061		https://www.encodeproject.org/files/ENCFF048VJG/@@download/ENCFF048VJG.bam	hg19	V19			released	s3://encode-public/2018/01/19/c1d2d7a9-db96-4c24-bdfb-b984b1cfabb7/ENCFF048VJG.bam				
ENCFF292VXY	bam	transcriptome alignments	ENCSR500UOD	RNA-seq	CL:0000222	mesodermal cell	in vitro differentiated cells	Homo sapiens											polyadenylated mRNA		see document			True	2013-07-31	Roadmap				1							ENCFF048WLA, ENCFF069ZCO, ENCFF217AMB, ENCFF528KED, ENCFF539GMM, ENCFF800YVD, ENCFF982UGO	7683525760	ENCODE Processing Pipeline	727ac75943abda635de2c230cb2c92e8		https://www.encodeproject.org/files/ENCFF292VXY/@@download/ENCFF292VXY.bam	hg19	V19			released	s3://encode-public/2018/01/19/c8b5ce26-640f-4d60-84e0-3d7bc7e4e897/ENCFF292VXY.bam				
ENCFF569DUY	bam	alignments	ENCSR624RID	RNA-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100 nM	3 hour								polyadenylated mRNA		RNeasy Plus Mini Kit Qiagen cat#74134 plus additional on column Dnase treatment			True	2016-05-05	GGR				4							ENCFF777AIF, ENCFF930QJM, GRCh38_no_alt_analysis_set_GCA_000001405.15, gencode.v22.annotation	1415172831	Tim Reddy, Duke	6eef67c91a2fd41043882b991e9e0fd4		https://www.encodeproject.org/files/ENCFF569DUY/@@download/ENCFF569DUY.bam	GRCh38	V22			released	s3://encode-public/2016/03/03/aea45b72-aa92-41e6-9cbb-66278448b1b8/ENCFF569DUY.bam				
ENCFF386PAW	bam	alignments	ENCSR624RID	RNA-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100 nM	3 hour								polyadenylated mRNA		RNeasy Plus Mini Kit Qiagen cat#74134 plus additional on column Dnase treatment			True	2016-05-05	GGR				3							ENCFF773NWD, ENCFF809XSX, GRCh38_no_alt_analysis_set_GCA_000001405.15, gencode.v22.annotation	1162478470	Tim Reddy, Duke	b8b7cc90f6bf55ad74795b192362c993		https://www.encodeproject.org/files/ENCFF386PAW/@@download/ENCFF386PAW.bam	GRCh38	V22			released	s3://encode-public/2016/03/03/654d74f3-1a45-471b-9c26-ad47972c4457/ENCFF386PAW.bam				
